Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300048283,10/03/2022,IN202124747,1007343,Hindustan Coca Cola Bev. Pvt. Ltd.,Pirangut,1007343,Hindustan Coca Cola Bev. Pvt. Ltd.,Pune,172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,Pune,IN,CIF,17587,N P TRANSPORT,NP1404,Maharashtra,Maharashtra,27AAACH3005M1ZR,27AAACH3005M1ZR,Cont.-20 Ft.,MH14HU9558
7300048284,10/03/2022,IN202124748,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,Goblej,IN,CIF,17587,N P TRANSPORT,NP1405,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-20 Ft.,MH14GD7042
7300048285,10/03/2022,EX202110131,1007452,SAUDI CAN COMPANY,JEDDAH,1007452,SAUDI CAN COMPANY,JEDDHA,116210257,P2 K <NAT/RED 0036 UNI,1162101,P2 K,"306,000",170,0.00,JEDDHA,SA,CIF,23801,Meridian Global Shipping & Logistic,202110131,Export,JEDDHA,,,Export 20 ft,MH46AR1393
7300048285,10/03/2022,EX202110131,1007452,SAUDI CAN COMPANY,JEDDAH,1007452,SAUDI CAN COMPANY,JEDDHA,116210259,P2 K <NAT/WHITE 0040 UNI,1162101,P2 K,"90,000",50,0.00,JEDDHA,SA,CIF,23801,Meridian Global Shipping & Logistic,202110131,Export,JEDDHA,,,Export 20 ft,MH46AR1393
7300048286,10/03/2022,EX202110132,1008360,SCHWEPPES ZIMBABWE LIMITED,DUBAI,1004510,BERICAP MIDDLE EAST FZE.,DUBAI,170647364,DS28 7064HF*120k<ORANGE1084 minute maid,1706422,DS28 7064 HF SHORT BORESEAL120KN 1-COLPR,"3,060,000",720,"541,856.00",DUBAI,AE,CFR,23801,Meridian Global Shipping & Logistic,202110132,Export,DUBAI,,,Export 40 ft,MH46AR4670
7300048287,10/03/2022,IN202124749,97300045,Cargill India Pvt Ltd.,Kurakumbh,97300045,Cargill India Pvt Ltd.,Pune,116310243,BERG SPOUT 42 < CARGILL* YELLOW 273,1163101,"BERG SPOUT 42/4,1","243,200",152,0.00,Pune,IN,CIF,17587,N P TRANSPORT,NP1406,Maharashtra,Maharashtra,27AAACC3269J1ZK,27AAACC3269J1ZK,LCV-17 Ft.,MH11AL1766
7300048288,10/03/2022,IN202124750,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,Bidadi,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,"Bidadi, Hobli",172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,"Bidadi, Hobli",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL39998,Karnataka,Karnataka,29AAACH3005M1ZN,29AAACH3005M1ZN,Cont.-20 Ft.,KA05AJ8989
7300048291,10/03/2022,IN202124753,97300089,Hindustan Coca Cola Bev. Pvt. Ltd.,wada,97300089,Hindustan Coca Cola Bev. Pvt. Ltd.,Wada,170850197,DS SUS 28/16 7085 SFB <BLU*COCACOLA EMB*,1708502,DS SUS 28/16 7085 SFB 1 COL PR,"1,800,000",360,0.00,Wada,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2386,Maharashtra,Maharashtra,27AAACH3005M1ZR,27AAACH3005M1ZR,Cont.-20 Ft.,MH14GD7385
7300048292,10/03/2022,IN202124754,97300028,Bengal Beverages Pvt.Ltd.,Kolkata,97300028,Bengal Beverages Pvt.Ltd.,Hooghly,170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"3,179,000",374,0.00,Hooghly,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2172913,West Bengal,West Bengal,19AABCB5984E1ZI,19AABCB5984E1ZI,Cont.-32 Ft.9,NL01AD7884
7300048292,10/03/2022,IN202124754,97300028,Bengal Beverages Pvt.Ltd.,Kolkata,97300028,Bengal Beverages Pvt.Ltd.,Hooghly,170401002,DS SUS 22/14 7040 SFB <RED 2048*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"2,125,000",250,0.00,Hooghly,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2172913,West Bengal,West Bengal,19AABCB5984E1ZI,19AABCB5984E1ZI,Cont.-32 Ft.9,NL01AD7884
