Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300048408,16/03/2022,IN202124863,1014681,Hindustan Coca-Cola Beverages Pvt L,Sanand,1014681,Hindustan Coca-Cola Beverages Pvt L,"Sanand, Ahmedabad",170401002,DS SUS 22/14 7040 SFB <RED 2048*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"2,550,000",300,0.00,"Sanand, Ahmedabad",IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2173133,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-32 Ft.,HR56B2503
7300048409,16/03/2022,IN202124864,1014681,Hindustan Coca-Cola Beverages Pvt L,Sanand,1014681,Hindustan Coca-Cola Beverages Pvt L,"Sanand, Ahmedabad",170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"2,754,000",324,0.00,"Sanand, Ahmedabad",IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2173133,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-32 Ft.,HR56B2503
7300048410,16/03/2022,IN202124865,1008445,Khandelia Oil & General Mils Pvt. L,Alwar,1008445,Khandelia Oil & General Mils Pvt. L,Alwar,116310431,BERG SPOUT 42 ECCO< RED 0036 *MASHAL*,1163201,BERG SPOUT 42 ECO,"100,800",63,0.00,Alwar,IN,CIF,17241,TCI Express Limited,59767315,Rajasthan,Rajasthan,08AAACK6655N1Z0,08AAACK6655N1Z0,LCL,MH05K9983
7300048413,16/03/2022,IN202124868,97300258,Sterlite Lubricants Pvt. Ltd.,Ahmedabad,97300258,Sterlite Lubricants Pvt. Ltd.,Ahmedabad,134210355,TSV 40 PV LS <NAT/SILVER 0039,1342103,TSV 40-1 PV LONG SPOUT,"8,500",10,"2,470.00",Ahmedabad,IN,CPT,97300171,V-Trans (India) Ltd.,20246377,Gujarat,Gujarat,24AAICS8684H1ZU,24AAICS8684H1ZU,LCL,MH14AZ2799
7300048415,16/03/2022,IN202124870,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"5,304,000",624,0.00,Goblej,IN,CIF,17587,N P TRANSPORT,NP1442,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-32 Ft.,HR61C0265
7300048416,16/03/2022,IN202124871,1019044,SRI THIRUPATHI TRADERS,Virudhunagar,1019044,SRI THIRUPATHI TRADERS,VIRUDHUNAGAR,152220332,EV 21/20 MAG(7740)<YELLOW 46/RED 0036,1520201,EV 21/20  MAG (7740),"501,600",132,0.00,VIRUDHUNAGAR,IN,CIF,15980,J.K.Transport & Logistics Pvt. Ltd,JK63250,Tamil Nadu,Tamil Nadu,33AOPPK2773R1Z5,33AOPPK2773R1Z5,LCL,MH14GU0490
7300048417,16/03/2022,IN202124872,1016427,Varun Beverages,Mumbai,1016427,Varun Beverages,Mahul. Mumbai,170850188,DS SUS 28/16 7085 CSD3<WHIT086 PEPSI UNI,1708501,DS SUS 28/16 7085 SFB CSD3,"500,000",100,0.00,Mahul. Mumbai,IN,CIF,17587,N P TRANSPORT,NP1439,Maharashtra,Maharashtra,27AAACV2678L1ZU,27AAACV2678L1ZU,Cont.-20 Ft.,MH14EM8919
7300048417,16/03/2022,IN202124872,1016427,Varun Beverages,Mumbai,1016427,Varun Beverages,Mahul. Mumbai,170850189,DS SUS 28/16 7085 CSD3<GREEN29 PEPSI UNI,1708501,DS SUS 28/16 7085 SFB CSD3,"500,000",100,0.00,Mahul. Mumbai,IN,CIF,17587,N P TRANSPORT,NP1439,Maharashtra,Maharashtra,27AAACV2678L1ZU,27AAACV2678L1ZU,Cont.-20 Ft.,MH14EM8919
7300048417,16/03/2022,IN202124872,1016427,Varun Beverages,Mumbai,1016427,Varun Beverages,Mahul. Mumbai,170850191,DS SUS 28/16 7085 CSD3<ORAN084 PEPSI UNI,1708501,DS SUS 28/16 7085 SFB CSD3,"800,000",160,0.00,Mahul. Mumbai,IN,CIF,17587,N P TRANSPORT,NP1439,Maharashtra,Maharashtra,27AAACV2678L1ZU,27AAACV2678L1ZU,Cont.-20 Ft.,MH14EM8919
7300048418,16/03/2022,IN202124873,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,Goblej,IN,CIF,17587,N P TRANSPORT,NP1440,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-20 Ft.,MH03DV2642
