Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300050551,19/07/2022,IN202221763,97300087,Hindustan Coca-Cola Beverages Pvt L,Guntur,97300087,Hindustan Coca-Cola Beverages Pvt L,Guntur,170850197,DS SUS 28/16 7085 SFB <BLU*COCACOLA EMB*,1708502,DS SUS 28/16 7085 SFB 1 COL PR,"2,570,000",514,0.00,Guntur,IN,CIF,14046,Oms Logistics Private Limited,O64978,ANDHRA PRADESH,ANDHRA PRADESH,37AAACH3005M1ZQ,37AAACH3005M1ZQ,Cont.-32 Ft.9,MH12SF3995
7300050551,19/07/2022,IN202221763,97300087,Hindustan Coca-Cola Beverages Pvt L,Guntur,97300087,Hindustan Coca-Cola Beverages Pvt L,Guntur,170850198,DS SUS 28/16 7085 SFB<BLCK*COCACOLA EMB*,1708502,DS SUS 28/16 7085 SFB 1 COL PR,"550,000",110,0.00,Guntur,IN,CIF,14046,Oms Logistics Private Limited,O64978,ANDHRA PRADESH,ANDHRA PRADESH,37AAACH3005M1ZQ,37AAACH3005M1ZQ,Cont.-32 Ft.9,MH12SF3995
7300050553,19/07/2022,IN202221765,1019291,Mahesh Edible Agro Oil Industry Pvt,Alwar,1019291,Mahesh Edible Agro Oil Industry Pvt,Alwar,152430200,CTC 26/10 (4330)<RED 0036 V2 3020K,1524301,CTC  26/10  (4330),"1,500,000",150,0.00,Alwar,IN,CIF,17241,TCI Express Limited,TE064114245,Rajasthan,Rajasthan,08AAECB2154P1ZF,08AAECB2154P1ZF,LCL,MH05K9983
7300050555,19/07/2022,IN202221767,1019936,Pack & Pack,Gautambudh Nagar,1019936,Pack & Pack,Gorakhpur,134210364,TSV 40 PV LS <NAT/ ORANGE 1084,1342103,TSV 40-1 PV LONG SPOUT,"79,050",93,"16,320.00",Gorakhpur,IN,CPT,17241,TCI Express Limited,TC064114234,Uttar Pradesh,Uttar Pradesh,09AJGPS5508Q1ZE,09AJGPS5508Q1ZE,LCL,MH05K9983
7300050556,19/07/2022,IN202221768,1007565,Castrol India Limited,Patalganga,1007565,Castrol India Limited,Patalganga,134059117,SK40/24 PV6<IHS *CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"300,000",200,0.00,Patalganga,IN,CIF,17587,N P TRANSPORT,NP0687,Maharashtra,Maharashtra,27AAACC4481E1ZV,27AAACC4481E1ZV,LCV-17 Ft.,MH46AR7051
7300050557,19/07/2022,IN202221769,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,Goblej,IN,CIF,17587,N P TRANSPORT,NP0686,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-20 Ft.,MH14JL7355
7300050561,19/07/2022,IN202221773,1016837,GEMINI EDIBLES & FATS INDIA LTD,Kakinada,1016837,GEMINI EDIBLES & FATS INDIA LTD,KAKINADA RURAL MANDAL,152220308,EV 21/20 MAG YELLOW / YELLOW 0041,1520201,EV 21/20  MAG (7740),"258,400",68,0.00,KAKINADA RURAL MANDAL,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL59057,ANDHRA PRADESH,ANDHRA PRADESH,37AADCG5150F1ZT,37AADCG5150F1ZT,Cont.-19 Ft.,MH14JL8496
7300050562,19/07/2022,IN202221774,1016837,GEMINI EDIBLES & FATS INDIA LTD,Kakinada,1016837,GEMINI EDIBLES & FATS INDIA LTD,KAKINADA RURAL MANDAL,152220332,EV 21/20 MAG(7740)<YELLOW 46/RED 0036,1520201,EV 21/20  MAG (7740),"95,000",25,0.00,KAKINADA RURAL MANDAL,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL59057,ANDHRA PRADESH,ANDHRA PRADESH,37AADCG5150F1ZT,37AADCG5150F1ZT,Cont.-19 Ft.,MH14JL8496
7300050563,19/07/2022,IN202221775,1016837,GEMINI EDIBLES & FATS INDIA LTD,Kakinada,1016837,GEMINI EDIBLES & FATS INDIA LTD,KAKINADA RURAL MANDAL,152220308,EV 21/20 MAG YELLOW / YELLOW 0041,1520201,EV 21/20  MAG (7740),"437,000",115,0.00,KAKINADA RURAL MANDAL,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL59057,ANDHRA PRADESH,ANDHRA PRADESH,37AADCG5150F1ZT,37AADCG5150F1ZT,Cont.-19 Ft.,MH14JL8496
7300050563,19/07/2022,IN202221775,1016837,GEMINI EDIBLES & FATS INDIA LTD,Kakinada,1016837,GEMINI EDIBLES & FATS INDIA LTD,KAKINADA RURAL MANDAL,116310427,BERG SPOUT 42 ECCO< WHITE 1086 *FREEDOM*,1163201,BERG SPOUT 42 ECO,"51,200",32,0.00,KAKINADA RURAL MANDAL,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL59057,ANDHRA PRADESH,ANDHRA PRADESH,37AADCG5150F1ZT,37AADCG5150F1ZT,Cont.-19 Ft.,MH14JL8496
