Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300050633,22/07/2022,IN202221827,1009544,Global Acqua Pvt. Ltd.,Kolkata,1009544,Global Acqua Pvt. Ltd.,Howrah,172600547,HEX.29/11SFB3T 120K0.4V22<BLU727*KINLEY*,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"3,744,000",624,0.00,Howrah,IN,CIF,14046,Oms Logistics Private Limited,O64981,West Bengal,West Bengal,19AABCG1662J1ZJ,19AABCG1662J1ZJ,Cont.-32 Ft.,MH20DE6073
7300050634,22/07/2022,IN202221828,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,Bidadi,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,"Bidadi, Hobli",172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,"Bidadi, Hobli",IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2203826,Karnataka,Karnataka,29AAACH3005M1ZN,29AAACH3005M1ZN,Cont.-20 Ft.,KA22D7825
7300050642,22/07/2022,IN202221830,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134053212,"SK 40/24 PV5<* VALVOL* BLUE RS.40,50&60",1340590,SK 40/24 PV5 IHS,"4,825",4,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0695,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,LCV-709,MH12FD8666
7300050642,22/07/2022,IN202221830,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134051220,SK 40/24 PV5 <IHS VAL 10 KA DUM *SILVER,1340590,SK 40/24 PV5 IHS,"51,000",34,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0695,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,LCV-709,MH12FD8666
7300050642,22/07/2022,IN202221830,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134051080,SK 40/24 PV5 <IHS VAL RS.50 VAL BLUE 3L,1340590,SK 40/24 PV5 IHS,"3,450",3,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0695,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,LCV-709,MH12FD8666
7300050642,22/07/2022,IN202221830,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066818,SK 38/23 SFB<VALVO SILV RS.40 MCO 506952,1330665,SK 38/23 SFB IHS,"153,000",85,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0695,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,LCV-709,MH12FD8666
7300050643,22/07/2022,IN202221831,97300250,Raj Petro Specialities Pvt. Ltd.,Silvasa,97300250,Raj Petro Specialities Pvt. Ltd.,Silvassa,134050962,"SK 40/24 PV5 <IHS 37.5/2 RED ""ZOOMOL""",1340590,SK 40/24 PV5 IHS,"193,500",129,0.00,Silvassa,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2203827,DNH & Daman & Diu,DNH & Daman & Diu,26AACCS4923P1ZX,26AACCS4923P1ZX,LCV-17 Ft.,DN09L9936
7300050644,22/07/2022,IN202221832,1012127,GULF OIL LUBRICANTS INDIA LIMITED,Silvasa,1012127,GULF OIL LUBRICANTS INDIA LIMITED,SILVASSA,133066831,SK 38/23 SFB <IHS 36/1*GULF*SILVER 0039,1330665,SK 38/23 SFB IHS,"37,800",21,0.00,SILVASSA,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2203827,DNH & Daman & Diu,DNH & Daman & Diu,26AACCH0941E1Z1,26AACCH0941E1Z1,LCV-17 Ft.,DN09L9936
7300050645,22/07/2022,IN202221833,97300105,Kaleesuwari Refinery Pvt Ltd.,Chennai,97300105,Kaleesuwari Refinery Pvt Ltd.,Chennai,133060811,SK 38/23 PV <IHS/CB/PET/PE LGGOLD,1330603,SK 38/23 PV IHS,"455,400",253,0.00,Chennai,IN,CIF,14046,Oms Logistics Private Limited,O64982,Tamil Nadu,Tamil Nadu,33AAACK6087A1ZW,33AAACK6087A1ZW,Cont.-20 Ft.,MH14KA2320
7300050646,22/07/2022,IN202221834,1017828,GULF OIL LUBRICANTS INDIA LIMITED,Chennai,1017828,GULF OIL LUBRICANTS INDIA LIMITED,"THIRUVALLUR, CHENNAI",134053216,SK 40/24 PV5 IHS 37.5M<* GULF* CYAN BLUE,1340590,SK 40/24 PV5 IHS,"22,500",15,0.00,"THIRUVALLUR, CHENNAI",IN,CIF,14046,Oms Logistics Private Limited,O64982,Tamil Nadu,Tamil Nadu,33AACCH0941E2Z5,33AACCH0941E2Z5,Cont.-20 Ft.,MH14KA2320
7300050647,22/07/2022,IN202221835,1017828,GULF OIL LUBRICANTS INDIA LIMITED,Chennai,1017828,GULF OIL LUBRICANTS INDIA LIMITED,"THIRUVALLUR, CHENNAI",134051217,SK 40/24 PV5<*GULF* BLUE RS.30 GR 2.5L,1340590,SK 40/24 PV5 IHS,"9,000",6,0.00,"THIRUVALLUR, CHENNAI",IN,CIF,14046,Oms Logistics Private Limited,O64982,Tamil Nadu,Tamil Nadu,33AACCH0941E2Z5,33AACCH0941E2Z5,Cont.-20 Ft.,MH14KA2320
7300050647,22/07/2022,IN202221835,1017828,GULF OIL LUBRICANTS INDIA LIMITED,Chennai,1017828,GULF OIL LUBRICANTS INDIA LIMITED,"THIRUVALLUR, CHENNAI",134051213,SK 40/24 PV5<*GULF* SILVER RS.30 B2.5L,1340590,SK 40/24 PV5 IHS,"12,000",8,0.00,"THIRUVALLUR, CHENNAI",IN,CIF,14046,Oms Logistics Private Limited,O64982,Tamil Nadu,Tamil Nadu,33AACCH0941E2Z5,33AACCH0941E2Z5,Cont.-20 Ft.,MH14KA2320
7300050648,22/07/2022,IN202221836,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,Bidadi,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,"Bidadi, Hobli",170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"2,924,000",344,0.00,"Bidadi, Hobli",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL59179,Karnataka,Karnataka,29AAACH3005M1ZN,29AAACH3005M1ZN,Cont.-32 Ft.9,NL01AE0002
