Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300051030,22/08/2022,IN202222186,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066596,SK 38/23 SFB <VALVO IHS BLUE *VALVOLINE,1330665,SK 38/23 SFB IHS,"61,200",34,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0804,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14EM8919
7300051030,22/08/2022,IN202222186,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066582,SK 38/23 SFB <IHS 36/1 * BLACK 4174(R),1330665,SK 38/23 SFB IHS,"23,400",13,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0804,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14EM8919
7300051031,22/08/2022,IN202222187,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066700,SK 38/23 SFB <BLACK 4174 *VALVOLINE,1330665,SK 38/23 SFB IHS,"203,400",113,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0804,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14EM8919
7300051031,22/08/2022,IN202222187,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066596,SK 38/23 SFB <VALVO IHS BLUE *VALVOLINE,1330665,SK 38/23 SFB IHS,"187,200",104,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0804,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14EM8919
7300051032,22/08/2022,IN202222188,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134051070,SK 40/24 PV5 <IHS VALVOLINE BLUE 938,1340590,SK 40/24 PV5 IHS,"14,980",10,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0804,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14EM8919
7300051032,22/08/2022,IN202222188,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066596,SK 38/23 SFB <VALVO IHS BLUE *VALVOLINE,1330665,SK 38/23 SFB IHS,"50,400",28,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0804,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14EM8919
7300051033,22/08/2022,IN202222189,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066868,SK 38/23 SFB<VALVO SILVER RS.20 FIT PRO,1330665,SK 38/23 SFB IHS,"36,000",20,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0804,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14EM8919
7300051034,22/08/2022,IN202222190,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134053214,SK 40/24 PV5<* VALVOL* BLK RS.50 AGRI,1340590,SK 40/24 PV5 IHS,"40,500",27,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0804,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14EM8919
7300051034,22/08/2022,IN202222190,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134051220,SK 40/24 PV5 <IHS VAL 10 KA DUM *SILVER,1340590,SK 40/24 PV5 IHS,"10,000",7,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0804,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14EM8919
7300051035,22/08/2022,IN202222191,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134053214,SK 40/24 PV5<* VALVOL* BLK RS.50 AGRI,1340590,SK 40/24 PV5 IHS,"6,000",4,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0804,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,Cont.-20 Ft.,MH14EM8919
7300051036,22/08/2022,IN202222192,1017886,ANA Oils and Fats,Kakinada,1017886,ANA Oils and Fats,"Kakinada, AP, East Godavari",133060743,SK 38/23 PV <IHS-CB-PET/PE YELLOW 0042,1330603,SK 38/23 PV IHS,"50,400",28,"5,800.00","Kakinada, AP, East Godav",IN,CPT,97300171,V-Trans (India) Ltd.,VT20324610,ANDHRA PRADESH,ANDHRA PRADESH,37AARCA9723G1Z8,37AARCA9723G1Z8,LCL,MH14AZ2799
7300051038,22/08/2022,IN202222193,9006573,ExxonMobil Lubricants Pvt. Ltd.,Navi Mumbai,1015285,ExxonMobil Lubricants Pvt. Ltd.,"Sion East Mumbai, Mumbai",133066683,SK 38/23 SFB <QR CODED Exx Mobil BLU7587,1330665,SK 38/23 SFB IHS,"612,000",340,0.00,"Sion East Mumbai, Mumbai",IN,CIF,17587,N P TRANSPORT,NP0805,Maharashtra,Maharashtra,27AABCE0207H1Z6,27AABCE0207H1Z6,Cont.-20 Ft.,MH14HG9279
7300051038,22/08/2022,IN202222193,9006573,ExxonMobil Lubricants Pvt. Ltd.,Navi Mumbai,1015285,ExxonMobil Lubricants Pvt. Ltd.,"Sion East Mumbai, Mumbai",135290602,SK 50/21 SFB <IHS 47/1 *MOBIL* BLUE QR,1352902,SK 50/21 SFB IHS,"24,000",20,0.00,"Sion East Mumbai, Mumbai",IN,CIF,17587,N P TRANSPORT,NP0805,Maharashtra,Maharashtra,27AABCE0207H1Z6,27AABCE0207H1Z6,Cont.-20 Ft.,MH14HG9279
7300051039,22/08/2022,IN202222194,1019187,MAHESH EDIBLE OIL CORPORATION PVT.L,Agra,1019187,MAHESH EDIBLE OIL CORPORATION PVT.L,"SHAMASABAD ROAD, AGRA",152430200,CTC 26/10 (4330)<RED 0036 V2 3020K,1524301,CTC  26/10  (4330),"300,000",30,0.00,"SHAMASABAD ROAD, AGRA",IN,CIF,17241,TCI Express Limited,TE064116835,Uttar Pradesh,Uttar Pradesh,09AANCM0285H1Z6,09AANCM0285H1Z6,LCL,MH05K9983
7300051042,22/08/2022,IN202222197,1012149,Shell India Markets Pvt. Ltd.,Navi Mumbai,1012149,Shell India Markets Pvt. Ltd.,"Taloja, Raigad",133069114,SK 38/19 SFB IHS SILVER 33102,1330691,SK 38/19 SFB IHS SHELL,"566,000",283,0.00,"Taloja, Raigad",IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2810,Maharashtra,Maharashtra,27AAICS1404P1Z3,27AAICS1404P1Z3,Cont.-20 Ft.,MH14JL1498
7300051044,22/08/2022,IN202222199,1016872,BANASKANTHA DIST.COOP.MILK UNION LT,Faridabad,1016872,BANASKANTHA DIST.COOP.MILK UNION LT,FARIDABAD,173080356,SK 38/16 S DS <* AMUL * BLUE 1138 (PE),1730801,SK 38/16 S DS,"1,872,000",624,0.00,FARIDABAD,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL59391,Haryana,Haryana,06AAAAB0575E1Z9,06AAAAB0575E1Z9,Cont.-32 Ft.9,HR55AH3488
7300051045,22/08/2022,IN202222200,1016903,Ravi Oil Refineries,Rajkot,1016903,Ravi Oil Refineries,"GondaL,  Rajkot",116310450,BERG SPOUT 42 ECCO< ORANGE31* RAVI,1163201,BERG SPOUT 42 ECO,"105,600",66,0.00,"GondaL,  Rajkot",IN,CIF,97300171,V-Trans (India) Ltd.,VT20324609,Gujarat,Gujarat,24AAXFR3445H1ZT,24AAXFR3445H1ZT,LCL,MH12NX9846
7300051046,22/08/2022,IN202222201,1018453,TOTALENERGIES MARKETING INDIA PVT.,Navi Mumbai,1018452,TOTALENERGIES MARKETING INDIA PVT.,"Andheri (East),Mumbai",133066681,SK 38/23 SFB <IHS ELF  BLK * ELF RPL*(R),1330675,SK 38/23 SFB RPL 18 KN,"61,200",34,0.00,"Andheri (East),Mumbai",IN,CIF,17587,N P TRANSPORT,NP0806,Maharashtra,Maharashtra,27AAACE2175M1ZH,27AAACE2175M1ZH,Cont.-20 Ft.,MH04JR3959
7300051047,22/08/2022,IN202222202,1018453,TOTALENERGIES MARKETING INDIA PVT.,Navi Mumbai,1018452,TOTALENERGIES MARKETING INDIA PVT.,"Andheri (East),Mumbai",133066846,SK 38/23 SFB <*TOTAL3 STAR BLK RPL CODED,1330675,SK 38/23 SFB RPL 18 KN,"160,200",89,0.00,"Andheri (East),Mumbai",IN,CIF,17587,N P TRANSPORT,NP0806,Maharashtra,Maharashtra,27AAACE2175M1ZH,27AAACE2175M1ZH,Cont.-20 Ft.,MH04JR3959
7300051047,22/08/2022,IN202222202,1018453,TOTALENERGIES MARKETING INDIA PVT.,Navi Mumbai,1018452,TOTALENERGIES MARKETING INDIA PVT.,"Andheri (East),Mumbai",133066686,SK 38/23 SFB <IHS TOTAL  BLK *TOTAL(RPL),1330675,SK 38/23 SFB RPL 18 KN,"81,000",45,0.00,"Andheri (East),Mumbai",IN,CIF,17587,N P TRANSPORT,NP0806,Maharashtra,Maharashtra,27AAACE2175M1ZH,27AAACE2175M1ZH,Cont.-20 Ft.,MH04JR3959
7300051047,22/08/2022,IN202222202,1018453,TOTALENERGIES MARKETING INDIA PVT.,Navi Mumbai,1018452,TOTALENERGIES MARKETING INDIA PVT.,"Andheri (East),Mumbai",135292451,SK 50/21-2 SFB RPL BLK 61 TOTAL RPL,1352924,SK 50/21-2 SFB RPL,"40,800",34,0.00,"Andheri (East),Mumbai",IN,CIF,17587,N P TRANSPORT,NP0806,Maharashtra,Maharashtra,27AAACE2175M1ZH,27AAACE2175M1ZH,Cont.-20 Ft.,MH04JR3959
