Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300048549,24/03/2022,IN202124998,97300210,Varun Beverages Ltd.,Noida,97300210,Varun Beverages Ltd.,Greater Noida,170840173,DS SUS28/16 SFB CSD-2(7084)<GRN0749,1708401,DS SUS 28/16 7084 SFB CSD2,"1,000,000",200,0.00,Greater Noida,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42555,Uttar Pradesh,Uttar Pradesh,09AAACV2678L1ZS,09AAACV2678L1ZS,Cont.-20 Ft.,HR47E1673
7300048550,24/03/2022,IN202124999,97300210,Varun Beverages Ltd.,Noida,97300210,Varun Beverages Ltd.,Greater Noida,170840173,DS SUS28/16 SFB CSD-2(7084)<GRN0749,1708401,DS SUS 28/16 7084 SFB CSD2,"800,000",160,0.00,Greater Noida,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42555,Uttar Pradesh,Uttar Pradesh,09AAACV2678L1ZS,09AAACV2678L1ZS,Cont.-20 Ft.,HR47E1673
7300048551,24/03/2022,IN202125000,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134059102,SK40/24 PV6<IHS-RS.10/-*CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"270,000",180,0.00,Kolkata,IN,CPT,14046,Oms Logistics Private Limited,O64739,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-20 Ft.,MH14GD6753
7300048551,24/03/2022,IN202125000,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134059117,SK40/24 PV6<IHS *CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"270,000",180,0.00,Kolkata,IN,CPT,14046,Oms Logistics Private Limited,O64739,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-20 Ft.,MH14GD6753
7300048552,24/03/2022,IN202125001,97300028,Bengal Beverages Pvt.Ltd.,Kolkata,97300028,Bengal Beverages Pvt.Ltd.,Hooghly,170401002,DS SUS 22/14 7040 SFB <RED 2048*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"2,550,000",300,0.00,Hooghly,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2173423,West Bengal,West Bengal,19AABCB5984E1ZI,19AABCB5984E1ZI,Cont.-20 Ft.,MH14GU9933
7300048552,24/03/2022,IN202125001,97300028,Bengal Beverages Pvt.Ltd.,Kolkata,97300028,Bengal Beverages Pvt.Ltd.,Hooghly,170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"510,000",60,0.00,Hooghly,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2173423,West Bengal,West Bengal,19AABCB5984E1ZI,19AABCB5984E1ZI,Cont.-20 Ft.,MH14GU9933
7300048553,24/03/2022,IN202125002,1017886,ANA Oils and Fats,Kakinada,1017886,ANA Oils and Fats,"Kakinada, AP, East Godavari",116310449,BERG SPOUT 42 ECCO< ORANGE31* HELLO LIFE,1163201,BERG SPOUT 42 ECO,"99,200",62,"16,600.00","Kakinada, AP, East Godav",IN,CPT,97300171,V-Trans (India) Ltd.,20246446,ANDHRA PRADESH,ANDHRA PRADESH,37AARCA9723G1Z8,37AARCA9723G1Z8,LCL,MH14GU8465
7300048554,24/03/2022,IN202125003,1017886,ANA Oils and Fats,Kakinada,1017886,ANA Oils and Fats,"Kakinada, AP, East Godavari",133060743,SK 38/23 PV <IHS-CB-PET/PE YELLOW 0042,1330603,SK 38/23 PV IHS,"50,400",28,"7,400.00","Kakinada, AP, East Godav",IN,CPT,97300171,V-Trans (India) Ltd.,20246446,ANDHRA PRADESH,ANDHRA PRADESH,37AARCA9723G1Z8,37AARCA9723G1Z8,LCL,MH14GU8465
7300048555,24/03/2022,IN202125004,9007182,Alpar Industries,Mumbai,1017003,Alpar Industries,Mumbai,133060730,SK 38/23 PV<*VEEDOL*IHS-VEED RED TWOCIL,1330603,SK 38/23 PV IHS,"10,800",6,0.00,Mumbai,IN,CIF,97300171,V-Trans (India) Ltd.,20246447,Maharashtra,Maharashtra,27AAFFA0307D1Z7,27AAFFA0307D1Z7,LCL,MH14GU8465
7300048558,24/03/2022,IN202125007,1016987,GEMINI EDIBILES & FATS INDIA LTD,Khurda,1016987,GEMINI EDIBILES & FATS INDIA LTD,JAGATPUR- CUTTACK,152300450,CTC 29/13<RED 2048 (L.W.),1523003,CTC 29/13,"528,000",88,0.00,JAGATPUR- CUTTACK,IN,CIF,17241,TCI Express Limited,59768074,ODISHA,ODISHA,21AADCG5150F1Z6,21AADCG5150F1Z6,LCL,MH05K9983
7300048559,24/03/2022,IN202125008,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,Goblej,IN,CIF,17587,N P TRANSPORT,NP1514,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-20 Ft.,MH14HG9279
7300048560,24/03/2022,IN202125009,1016872,BANASKANTHA DIST.COOP.MILK UNION LT,Faridabad,1016872,BANASKANTHA DIST.COOP.MILK UNION LT,FARIDABAD,173080758,SK 38/16 S DS <* AMUL * BLUE 9148 54GC0,1730801,SK 38/16 S DS,"1,872,000",624,0.00,FARIDABAD,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42556,Haryana,Haryana,06AAAAB0575E1Z9,06AAAAB0575E1Z9,Cont.-32 Ft.9,RJ10GB5915
7300048561,24/03/2022,IN202125010,97300087,Hindustan Coca-Cola Beverages Pvt L,Guntur,97300087,Hindustan Coca-Cola Beverages Pvt L,Guntur,170850197,DS SUS 28/16 7085 SFB <BLU*COCACOLA EMB*,1708502,DS SUS 28/16 7085 SFB 1 COL PR,"3,120,000",624,0.00,Guntur,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42547,ANDHRA PRADESH,ANDHRA PRADESH,37AAACH3005M1ZQ,37AAACH3005M1ZQ,Cont.-32 Ft.9,MH12RN8610
7300048566,24/03/2022,IN202125014,1011537,BHARAT PETROLEUM CORPORATION.LTD.,Mumbai,1011537,BHARAT PETROLEUM CORPORATION.LTD.,MUMBAI,134210352,TSV 40 PV LS <NAT/MAROON RED X5-0110,1342103,TSV 40-1 PV LONG SPOUT,"98,600",116,0.00,MUMBAI,IN,CIF,17587,N P TRANSPORT,NP1516,Maharashtra,Maharashtra,27AAACB2902M1ZT,27AAACB2902M1ZT,LCV-709,MH14JL4772
7300048567,24/03/2022,IN202125015,1015941,Hindustan coca cola Beverages Pvt L,Siliguri,1015941,Hindustan coca cola Beverages Pvt L,"Siliguri, Raninagar",170850199,DS SUS 28/16 7085 SFB<RED*COCACOLA EMB*,1708502,DS SUS 28/16 7085 SFB 1 COL PR,"620,000",124,0.00,"Siliguri, Raninagar",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42548,West Bengal,West Bengal,19AAACH3005M1ZO,19AAACH3005M1ZO,Cont.-32 Ft.9,NL01AF1050
