Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300049488,17/05/2022,IN202220751,1016872,BANASKANTHA DIST.COOP.MILK UNION LT,Faridabad,1016872,BANASKANTHA DIST.COOP.MILK UNION LT,FARIDABAD,173080758,SK 38/16 S DS <* AMUL * BLUE 9148 54GC0,1730801,SK 38/16 S DS,"1,872,000",624,0.00,FARIDABAD,IN,CIF,14046,Oms Logistics Private Limited,O64851,Haryana,Haryana,06AAAAB0575E1Z9,06AAAAB0575E1Z9,Cont.-32 Ft.9,HR55AL8390
7300049489,17/05/2022,IN202220752,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,Bidadi,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,"Bidadi, Hobli",172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,"Bidadi, Hobli",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42923,Karnataka,Karnataka,29AAACH3005M1ZN,29AAACH3005M1ZN,Cont.-20 Ft.,KA05AH9713
7300049490,17/05/2022,IN202220753,1011887,Castrol India Limited,"Silvasa, Castrol",1011887,Castrol India Limited,Silvassa,134059117,SK40/24 PV6<IHS *CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"150,000",100,0.00,Silvassa,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2201574,DNH & Daman & Diu,DNH & Daman & Diu,26AAACC4481E1ZX,26AAACC4481E1ZX,LCV-709,DN09K9981
7300049491,17/05/2022,IN202220754,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066700,SK 38/23 SFB <BLACK 4174 *VALVOLINE,1330665,SK 38/23 SFB IHS,"190,800",106,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0317,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,LCV-709,MH04GR0442
7300049492,17/05/2022,IN202220755,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134053235,SK 40/24 PV5 <IHS 8 KE THAAT VAL SILVER,1340590,SK 40/24 PV5 IHS,"1,476",1,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0317,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,LCV-709,MH04GR0442
7300049492,17/05/2022,IN202220755,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134051070,SK 40/24 PV5 <IHS VALVOLINE BLUE 938,1340590,SK 40/24 PV5 IHS,"18,000",12,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0317,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,LCV-709,MH04GR0442
7300049492,17/05/2022,IN202220755,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134051056,SK 40/24 PV5 <VALVO BLK 4174 6 KA SIXER,1340590,SK 40/24 PV5 IHS,"6,000",4,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0317,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,LCV-709,MH04GR0442
7300049493,17/05/2022,IN202220756,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066700,SK 38/23 SFB <BLACK 4174 *VALVOLINE,1330665,SK 38/23 SFB IHS,"21,600",12,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0317,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,LCV-709,MH04GR0442
7300049496,17/05/2022,IN202220759,97300136,N. K. Proteins Pvt. Ltd.,Mehsana,97300136,N. K. Proteins Pvt. Ltd.,Mehesana,116310410,BERG SPOUT 42 ECCO<ORANGE 0032*TIRUPATI*,1163201,BERG SPOUT 42 ECO,"145,600",91,0.00,Mehesana,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2201601,Gujarat,Gujarat,24AAACN9377N1ZU,24AAACN9377N1ZU,LCV-709,MH14BJ7272
7300049497,17/05/2022,IN202220760,9005459,BHARATIYAM FOODS & BEVERAGES PVT LT,Bidadi,1012973,HINDUSTAN COCA-COLA BEVERAGES PVT L,Bidadi Hobli,172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,Bidadi Hobli,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42924,Karnataka,Karnataka,29AAACH3005M1ZN,29AABCB6746L1Z8,Cont.-20 Ft.,MH14DM9538
7300049499,17/05/2022,IN202220762,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,Bidadi,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,"Bidadi, Hobli",170401022,DS SUS 22/14 7040 SFB<WHITE *COCA-COLA*,1704001,DS SUS 22/14 7040 SFB,"2,550,000",300,0.00,"Bidadi, Hobli",IN,CIF,14046,Oms Logistics Private Limited,O64852,Karnataka,Karnataka,29AAACH3005M1ZN,29AAACH3005M1ZN,Cont.-20 Ft.,KA22D4250
7300049499,17/05/2022,IN202220762,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,Bidadi,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,"Bidadi, Hobli",170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"510,000",60,0.00,"Bidadi, Hobli",IN,CIF,14046,Oms Logistics Private Limited,O64852,Karnataka,Karnataka,29AAACH3005M1ZN,29AAACH3005M1ZN,Cont.-20 Ft.,KA22D4250
7300049503,17/05/2022,IN202220766,97300004,Adani Wilmar Limited,Gandhidham,97300004,Adani Wilmar Limited,Mundra,116310461,BERG SPOUT 42 ECC0 *FORTUNE* RED  (emb),1163201,BERG SPOUT 42 ECO,"54,400",34,0.00,Mundra,IN,CIF,97300171,V-Trans (India) Ltd.,20246968,Gujarat,Gujarat,24AABCA8056G1ZV,24AABCA8056G1ZV,LCL,MH14AZ2799
7300049504,17/05/2022,IN202220767,1013532,Axalta Coating Systems India Pvt. L,Vapi,1013532,Axalta Coating Systems India Pvt. L,Vadodara,116210267,P2 K B1 <*TX PRG* BLU/ WHITE 1086,1162110,P2 K CL,"32,400",18,0.00,Vadodara,IN,CIF,97300171,V-Trans (India) Ltd.,20246969,Gujarat,Gujarat,24AAECD2713N1ZQ,24AAECD2713N1ZQ,LCL,MH14AZ2799
7300049508,17/05/2022,IN202220771,1019936,Pack & Pack,Gautambudh Nagar,1019936,Pack & Pack,Gorakhpur,134210364,TSV 40 PV LS <NAT/ ORANGE 1084,1342103,TSV 40-1 PV LONG SPOUT,"17,000",20,"3,383.00",Gorakhpur,IN,CPT,17241,TCI Express Limited,60687491,Uttar Pradesh,Uttar Pradesh,09AJGPS5508Q1ZE,09AJGPS5508Q1ZE,LCL,MH05K9983
7300049509,17/05/2022,IN202220772,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134059117,SK40/24 PV6<IHS *CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"255,000",170,0.00,Kolkata,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2201602,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-32 Ft.,MH47AS4085
7300049509,17/05/2022,IN202220772,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134059118,SK40/24 PV6<IHS POWER1 RS20*CASTROL*RED,1340591,SK 40/24 PV6 IHS CASTROL,"22,500",15,0.00,Kolkata,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2201602,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-32 Ft.,MH47AS4085
7300049509,17/05/2022,IN202220772,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134059113,"SK40/24 PV6<IHS *CASTROL*SILVER PKT3,6",1340591,SK 40/24 PV6 IHS CASTROL,"3,000",2,0.00,Kolkata,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2201602,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-32 Ft.,MH47AS4085
7300049509,17/05/2022,IN202220772,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134059102,SK40/24 PV6<IHS-RS.10/-*CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"463,500",309,0.00,Kolkata,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2201602,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-32 Ft.,MH47AS4085
7300049509,17/05/2022,IN202220772,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134059122,SK40/24 PV6<IHS RS 50 *CASTROL*RED POWE1,1340591,SK 40/24 PV6 IHS CASTROL,"7,500",5,0.00,Kolkata,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2201602,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-32 Ft.,MH47AS4085
7300049509,17/05/2022,IN202220772,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134050975,SK 40/24 PV6<GTX ULTRA CASTROL37.5/2 BLK,1340591,SK 40/24 PV6 IHS CASTROL,"9,000",6,0.00,Kolkata,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2201602,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-32 Ft.,MH47AS4085
7300049509,17/05/2022,IN202220772,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134059123,SK40/24 PV6<IHS POWER1 CRBMin *CASTR*RED,1340591,SK 40/24 PV6 IHS CASTROL,"18,000",12,0.00,Kolkata,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2201602,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-32 Ft.,MH47AS4085
7300049509,17/05/2022,IN202220772,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134050964,SK 40/24 PV 5<IHS 37.5/2 BLACK4174,1340590,SK 40/24 PV5 IHS,"3,000",2,0.00,Kolkata,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2201602,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-32 Ft.,MH47AS4085
7300049510,17/05/2022,IN202220773,1012909,AAK KAMANI Private Limited.,Khopoli,1012909,AAK KAMANI Private Limited.,Maharashtra,116310426,BERG SPOUT 42 ECCO<BLUE 0019*AAK KAMANI*,1163201,BERG SPOUT 42 ECO,"14,400",70,0.00,Maharashtra,IN,CIF,17587,N P TRANSPORT,NP0318,Maharashtra,Maharashtra,27AACCK4395B1ZM,27AACCK4395B1ZM,PICK UP,MH14JL8397
7300049514,18/05/2022,IN202220777,1014681,Hindustan Coca-Cola Beverages Pvt L,Sanand,1014681,Hindustan Coca-Cola Beverages Pvt L,"Sanand, Ahmedabad",170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"3,060,000",360,0.00,"Sanand, Ahmedabad",IN,CIF,16997,S.R.DABHADE TRANSPORT,2556,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-20 Ft.,MH14JL1498
7300049518,18/05/2022,IN202220778,1018407,VARUN BEVERAGES LIMITED,Sricity,1018407,VARUN BEVERAGES LIMITED,"Sri City, Chittoor",172161001,SK 26/7 MIB AQF BLUE 8362 *AQUAFINA*,1721610,"SK 26,7 MIB AQF","3,162,500",575,0.00,"Sri City, Chittoor",IN,CIF,14046,Oms Logistics Private Limited,O64853,ANDHRA PRADESH,ANDHRA PRADESH,37AAACV2678L1ZT,37AAACV2678L1ZT,Cont.-32 Ft.,MH14GU2786
7300049519,18/05/2022,IN202220779,97300087,Hindustan Coca-Cola Beverages Pvt L,Guntur,97300087,Hindustan Coca-Cola Beverages Pvt L,Guntur,170850197,DS SUS 28/16 7085 SFB <BLU*COCACOLA EMB*,1708502,DS SUS 28/16 7085 SFB 1 COL PR,"2,620,000",524,0.00,Guntur,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42949,ANDHRA PRADESH,ANDHRA PRADESH,37AAACH3005M1ZQ,37AAACH3005M1ZQ,Cont.-32 Ft.9,MH12LT7786
7300049520,18/05/2022,IN202220780,97300087,Hindustan Coca-Cola Beverages Pvt L,Guntur,97300087,Hindustan Coca-Cola Beverages Pvt L,Guntur,170850198,DS SUS 28/16 7085 SFB<BLCK*COCACOLA EMB*,1708502,DS SUS 28/16 7085 SFB 1 COL PR,"500,000",100,0.00,Guntur,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42949,ANDHRA PRADESH,ANDHRA PRADESH,37AAACH3005M1ZQ,37AAACH3005M1ZQ,Cont.-32 Ft.9,MH12LT7786
7300049523,18/05/2022,EX202210014,1004510,BERICAP MIDDLE EAST FZE.,DUBAI,1004510,BERICAP MIDDLE EAST FZE.,DUBAI,116210295,P2 K <*TX PRG* NAT/ GREEN 0047,1162101,P2 K,"45,000",25,"6,964.59",DUBAI,AE,CFR,23801,Meridian Global Shipping & Logistic,202210014,Export,DUBAI,,,Export 40 ft,MH06AQ0587
7300049523,18/05/2022,EX202210014,1004510,BERICAP MIDDLE EAST FZE.,DUBAI,1004510,BERICAP MIDDLE EAST FZE.,DUBAI,116211081,P2 K CL BLU/RED 21,1162110,P2 K CL,"360,000",200,"77,838.75",DUBAI,AE,CFR,23801,Meridian Global Shipping & Logistic,202210014,Export,DUBAI,,,Export 40 ft,MH06AQ0587
7300049523,18/05/2022,EX202210014,1004510,BERICAP MIDDLE EAST FZE.,DUBAI,1004510,BERICAP MIDDLE EAST FZE.,DUBAI,116430151,BERG SPOUT 42 STS <NAT / RED 0035,1164301,BS 42 STS,"323,200",202,"102,982.30",DUBAI,AE,CFR,23801,Meridian Global Shipping & Logistic,202210014,Export,DUBAI,,,Export 40 ft,MH06AQ0587
7300049523,18/05/2022,EX202210014,1004510,BERICAP MIDDLE EAST FZE.,DUBAI,1004510,BERICAP MIDDLE EAST FZE.,DUBAI,134050974,SK 40/24 PV5 < BLACK 4174 NO LINER,1340597,SK 40/24 PV5 WOL,"154,500",103,"11,376.45",DUBAI,AE,CFR,23801,Meridian Global Shipping & Logistic,202210014,Export,DUBAI,,,Export 40 ft,MH06AQ0587
7300049523,18/05/2022,EX202210014,1004510,BERICAP MIDDLE EAST FZE.,DUBAI,1004510,BERICAP MIDDLE EAST FZE.,DUBAI,134050964,SK 40/24 PV 5<IHS 37.5/2 BLACK4174,1340590,SK 40/24 PV5 IHS,"285,000",190,"22,106.17",DUBAI,AE,CFR,23801,Meridian Global Shipping & Logistic,202210014,Export,DUBAI,,,Export 40 ft,MH06AQ0587
7300049524,18/05/2022,IN202220783,1007565,Castrol India Limited,Patalganga,1007565,Castrol India Limited,Patalganga,134059102,SK40/24 PV6<IHS-RS.10/-*CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"300,000",200,0.00,Patalganga,IN,CIF,16997,S.R.DABHADE TRANSPORT,2557,Maharashtra,Maharashtra,27AAACC4481E1ZV,27AAACC4481E1ZV,LCV-17 Ft.,MH05AM0554
7300049525,18/05/2022,IN202220784,1016427,Varun Beverages,Mumbai,1016427,Varun Beverages,Mahul. Mumbai,170850188,DS SUS 28/16 7085 CSD3<WHIT086 PEPSI UNI,1708501,DS SUS 28/16 7085 SFB CSD3,"1,000,000",200,0.00,Mahul. Mumbai,IN,CIF,17587,N P TRANSPORT,NP0322,Maharashtra,Maharashtra,27AAACV2678L1ZU,27AAACV2678L1ZU,Cont.-20 Ft.,MH14HG9279
7300049525,18/05/2022,IN202220784,1016427,Varun Beverages,Mumbai,1016427,Varun Beverages,Mahul. Mumbai,170850313,DS SUS 28/16 7085 CSD3<RED *PEPSI STING*,1708502,DS SUS 28/16 7085 SFB 1 COL PR,"800,000",160,0.00,Mahul. Mumbai,IN,CIF,17587,N P TRANSPORT,NP0322,Maharashtra,Maharashtra,27AAACV2678L1ZU,27AAACV2678L1ZU,Cont.-20 Ft.,MH14HG9279
7300049526,18/05/2022,IN202220785,1017070,Varun Beverages Limited,Tirunelveli,1017070,Varun Beverages Limited,Tirunelveli,172161001,SK 26/7 MIB AQF BLUE 8362 *AQUAFINA*,1721610,"SK 26,7 MIB AQF","2,563,000",466,0.00,Tirunelveli,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42950,Tamil Nadu,Tamil Nadu,33AAACV2678L1Z1,33AAACV2678L1Z1,Cont.-32 Ft.,NL01AB7936
7300049527,18/05/2022,IN202220786,1017070,Varun Beverages Limited,Tirunelveli,1017070,Varun Beverages Limited,Tirunelveli,172161001,SK 26/7 MIB AQF BLUE 8362 *AQUAFINA*,1721610,"SK 26,7 MIB AQF","599,500",109,0.00,Tirunelveli,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL42950,Tamil Nadu,Tamil Nadu,33AAACV2678L1Z1,33AAACV2678L1Z1,Cont.-32 Ft.,NL01AB7936
7300049529,18/05/2022,IN202220788,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,Goblej,IN,CIF,17587,N P TRANSPORT,NP0323,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-20 Ft.,MH14JL9558
7300049530,18/05/2022,IN202220789,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,Bidadi,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,"Bidadi, Hobli",172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,"Bidadi, Hobli",IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2201635,Karnataka,Karnataka,29AAACH3005M1ZN,29AAACH3005M1ZN,Cont.-20 Ft.,KA52B3795
7300049531,18/05/2022,IN202220790,97300089,Hindustan Coca Cola Bev. Pvt. Ltd.,wada,97300089,Hindustan Coca Cola Bev. Pvt. Ltd.,Wada,170850197,DS SUS 28/16 7085 SFB <BLU*COCACOLA EMB*,1708502,DS SUS 28/16 7085 SFB 1 COL PR,"1,500,000",300,0.00,Wada,IN,CIF,17587,N P TRANSPORT,NP0320,Maharashtra,Maharashtra,27AAACH3005M1ZR,27AAACH3005M1ZR,Cont.-20 Ft.,MH14EM8919
7300049532,18/05/2022,IN202220791,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134053230,SK 40/24 PV5 <IHS VAL MCO FITPRO SILVER,1340590,SK 40/24 PV5 IHS,"36,000",24,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0319,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,PICK UP,MH14JL1381
7300049533,18/05/2022,IN202220792,9008183,AGRO PACK WH,Dahej,1018329,Adama India Private Limited,Bharuch,134620104,SK 40/23 SFB CUT <IHS ADAMA BLUE 2311,1346201,SK 40/23 SFB CUT IHS - ADAMA,"510,000",300,0.00,Bharuch,IN,CIF,17587,N P TRANSPORT,NP0321,Gujarat,Gujarat,24AABCM8797N1ZO,,Cont.-20 Ft.,MH14GD8285
7300049534,18/05/2022,IN202220793,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134210362,TSV 40 PV LS <NAT/RED 22103 (1356),1342111,TSV 40-2 PV LSP,"42,500",50,0.00,Kolkata,IN,CIF,14046,Oms Logistics Private Limited,O64854,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-20 Ft.,MH14GU7885
7300049534,18/05/2022,IN202220793,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134059117,SK40/24 PV6<IHS *CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"307,500",205,0.00,Kolkata,IN,CIF,14046,Oms Logistics Private Limited,O64854,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-20 Ft.,MH14GU7885
7300049534,18/05/2022,IN202220793,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134059102,SK40/24 PV6<IHS-RS.10/-*CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"157,500",105,0.00,Kolkata,IN,CIF,14046,Oms Logistics Private Limited,O64854,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-20 Ft.,MH14GU7885
7300049535,18/05/2022,IN202220794,1012637,Hindustan Coca Cola Beverages Pvt L,Hyderabad,1012637,Hindustan Coca Cola Beverages Pvt L,Medak,170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"5,304,000",624,0.00,Medak,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2201634,Telangana,Telangana,36AAACH3005M1ZS,36AAACH3005M1ZS,Cont.-32 Ft.9,MH12MV3762
7300049536,18/05/2022,IN202220795,1015879,CHEMOLEUMS INDIA PVT. LTD,Silvasa,1015879,CHEMOLEUMS INDIA PVT. LTD,Dadra,133060732,SK 38/23 PV <*CHEMOLEUMS*IHS-CHEMO SILV,1330603,SK 38/23 PV IHS,"9,000",90,"8,000.00",Dadra,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2201635,DNH & Daman & Diu,DNH & Daman & Diu,26AADCC5839K2ZC,26AADCC5839K2ZC,Tempo-407,
7300049537,18/05/2022,IN202220796,97300105,Kaleesuwari Refinery Pvt Ltd.,Chennai,97300105,Kaleesuwari Refinery Pvt Ltd.,Chennai,116310444,BERG SPOUT 42 ECCO< RED 0036*GOLD WINNER,1163201,BERG SPOUT 42 ECO,"20,800",13,0.00,Chennai,IN,CIF,14046,Oms Logistics Private Limited,O64855,Tamil Nadu,Tamil Nadu,33AAACK6087A1ZW,33AAACK6087A1ZW,Cont.-20 Ft.,MH14JL8496
7300049538,18/05/2022,IN202220797,97300105,Kaleesuwari Refinery Pvt Ltd.,Chennai,97300105,Kaleesuwari Refinery Pvt Ltd.,Chennai,133060811,SK 38/23 PV <IHS/CB/PET/PE LGGOLD,1330603,SK 38/23 PV IHS,"354,600",197,0.00,Chennai,IN,CIF,14046,Oms Logistics Private Limited,O64855,Tamil Nadu,Tamil Nadu,33AAACK6087A1ZW,33AAACK6087A1ZW,Cont.-20 Ft.,MH14JL8496
7300049539,18/05/2022,IN202220798,97300105,Kaleesuwari Refinery Pvt Ltd.,Chennai,97300105,Kaleesuwari Refinery Pvt Ltd.,Chennai,116310445,BERG SPOUT 42 ECCO< ORANGE31*GOLD WINNER,1163201,BERG SPOUT 42 ECO,"46,400",29,0.00,Chennai,IN,CIF,14046,Oms Logistics Private Limited,O64855,Tamil Nadu,Tamil Nadu,33AAACK6087A1ZW,33AAACK6087A1ZW,Cont.-20 Ft.,MH14JL8496
7300049540,18/05/2022,IN202220799,1017828,GULF OIL LUBRICANTS INDIA LIMITED,Chennai,1017828,GULF OIL LUBRICANTS INDIA LIMITED,"THIRUVALLUR, CHENNAI",133066843,SK 38/23 SFB <RS.15 *GULF* SILR3407120,1330665,SK 38/23 SFB IHS,"102,600",57,0.00,"THIRUVALLUR, CHENNAI",IN,CIF,14046,Oms Logistics Private Limited,O64855,Tamil Nadu,Tamil Nadu,33AACCH0941E2Z5,33AACCH0941E2Z5,Cont.-20 Ft.,MH14JL8496
