Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300047279,10/01/2022,EX202110109,1017101,International Beverages Private Lim,BANGLADESH,1017101,International Beverages Private Lim,Bangladesh,170401002,DS SUS 22/14 7040 SFB <RED 2048*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"3,060,000",360,"194,033.00",Bangladesh,BD,CFR,23801,Meridian Global Shipping & Logistic,202110109,Export,Bangladesh,,,Export 40 ft,MH06AQ0587
7300047279,10/01/2022,EX202110109,1017101,International Beverages Private Lim,BANGLADESH,1017101,International Beverages Private Lim,Bangladesh,170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"3,060,000",360,"194,033.00",Bangladesh,BD,CFR,23801,Meridian Global Shipping & Logistic,202110109,Export,Bangladesh,,,Export 40 ft,MH06AQ0587
7300047280,10/01/2022,IN202123784,1015888,KANDHARI BEVERAGES PVT LTD,Ambala,1015888,KANDHARI BEVERAGES PVT LTD,AMBALA,170401022,DS SUS 22/14 7040 SFB<WHITE *COCA-COLA*,1704001,DS SUS 22/14 7040 SFB,"765,000",90,"10,384.00",AMBALA,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2102020,Haryana,Haryana,06AAACK6337K1ZF,06AAACK6337K1ZF,Cont.-32 Ft.9,HR39D3450
7300047280,10/01/2022,IN202123784,1015888,KANDHARI BEVERAGES PVT LTD,Ambala,1015888,KANDHARI BEVERAGES PVT LTD,AMBALA,170401002,DS SUS 22/14 7040 SFB <RED 2048*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"3,995,000",470,"54,228.00",AMBALA,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2102020,Haryana,Haryana,06AAACK6337K1ZF,06AAACK6337K1ZF,Cont.-32 Ft.9,HR39D3450
7300047280,10/01/2022,IN202123784,1015888,KANDHARI BEVERAGES PVT LTD,Ambala,1015888,KANDHARI BEVERAGES PVT LTD,AMBALA,170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"544,000",64,"7,384.00",AMBALA,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2102020,Haryana,Haryana,06AAACK6337K1ZF,06AAACK6337K1ZF,Cont.-32 Ft.9,HR39D3450
7300047281,10/01/2022,IN202123785,1011537,BHARAT PETROLEUM CORPORATION.LTD.,Mumbai,1011537,BHARAT PETROLEUM CORPORATION.LTD.,MUMBAI,134210352,TSV 40 PV LS <NAT/MAROON RED X5-0110,1342103,TSV 40-1 PV LONG SPOUT,"85,850",101,0.00,MUMBAI,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2266,Maharashtra,Maharashtra,27AAACB2902M1ZT,27AAACB2902M1ZT,LCV-709,MH16CC0623
7300047282,10/01/2022,IN202123786,1012637,Hindustan Coca Cola Beverages Pvt L,Hyderabad,1012637,Hindustan Coca Cola Beverages Pvt L,Medak,170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"5,304,000",624,0.00,Medak,IN,CIF,14046,Oms Logistics Private Limited,O52464,Telangana,Telangana,36AAACH3005M1ZS,36AAACH3005M1ZS,Cont.-32 Ft.9,MH13AX3810
7300047285,10/01/2022,IN202123789,9005459,BHARATIYAM FOODS & BEVERAGES PVT LT,Bidadi,1012973,HINDUSTAN COCA-COLA BEVERAGES PVT L,Bidadi Hobli,172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,Bidadi Hobli,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL39576,Karnataka,Karnataka,29AAACH3005M1ZN,29AABCB6746L1Z8,Cont.-20 Ft.,MH14DM9538
7300047286,10/01/2022,IN202123790,1012149,Shell India Markets Pvt. Ltd.,Navi Mumbai,1012149,Shell India Markets Pvt. Ltd.,"Taloja, Raigad",133069902,"SK 38/19 SFB IHS AX5 Adva YELLOW ""SHELL""",1330692,SK 38/19 SFB EPE/IHS SHELL,"200,000",100,0.00,"Taloja, Raigad",IN,CIF,17587,N P TRANSPORT,NP1091,Maharashtra,Maharashtra,27AAICS1404P1Z3,27AAICS1404P1Z3,LCV-709,MH12FD8666
7300047287,10/01/2022,IN202123791,1011887,Castrol India Limited,"Silvasa, Castrol",1011887,Castrol India Limited,Silvassa,134059117,SK40/24 PV6<IHS *CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"142,500",95,0.00,Silvassa,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2102021,DNH & Daman & Diu,DNH & Daman & Diu,26AAACC4481E1ZX,26AAACC4481E1ZX,LCV-709,DN09U9274
