Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300050966,17/08/2022,IN202222134,1014681,Hindustan Coca-Cola Beverages Pvt L,Sanand,1014681,Hindustan Coca-Cola Beverages Pvt L,"Sanand, Ahmedabad",170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"5,304,000",624,0.00,"Sanand, Ahmedabad",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL59369,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-32 Ft.,GJ06BT1460
7300050967,17/08/2022,IN202222135,97300200,Tide Water Oil Company (India) Ltd.,Silvasa,97300200,Tide Water Oil Company (India) Ltd.,Silvassa,133061068,SK 38/23 PV <*VEEDOL*RED 034* 20W40 1LTR,1330603,SK 38/23 PV IHS,"50,400",28,0.00,Silvassa,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2205198,DNH & Daman & Diu,DNH & Daman & Diu,26AABCT1122C1Z3,26AABCT1122C1Z3,LCV-17 Ft.,DN09V9533
7300050967,17/08/2022,IN202222135,97300200,Tide Water Oil Company (India) Ltd.,Silvasa,97300200,Tide Water Oil Company (India) Ltd.,Silvassa,133061067,SK 38/23 PV <*VEEDOL*RED 034* 20W40 0.9L,1330603,SK 38/23 PV IHS,"81,000",45,0.00,Silvassa,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2205198,DNH & Daman & Diu,DNH & Daman & Diu,26AABCT1122C1Z3,26AABCT1122C1Z3,LCV-17 Ft.,DN09V9533
7300050968,17/08/2022,IN202222136,97300200,Tide Water Oil Company (India) Ltd.,Silvasa,97300200,Tide Water Oil Company (India) Ltd.,Silvassa,133060730,SK 38/23 PV<*VEEDOL*IHS-VEED RED TWOCIL,1330603,SK 38/23 PV IHS,"201,600",112,0.00,Silvassa,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2205198,DNH & Daman & Diu,DNH & Daman & Diu,26AABCT1122C1Z3,26AABCT1122C1Z3,LCV-17 Ft.,DN09V9533
7300050969,17/08/2022,IN202222137,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,97300086,Hindustan Coca Cola Bev. Pvt. Ltd.,Goblej,172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,Goblej,IN,CIF,17587,N P TRANSPORT,NP0748,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-20 Ft.,MH14JL9558
7300050970,17/08/2022,IN202222138,97300136,N. K. Proteins Pvt. Ltd.,Mehsana,97300136,N. K. Proteins Pvt. Ltd.,Mehesana,116310410,BERG SPOUT 42 ECCO<ORANGE 0032*TIRUPATI*,1163201,BERG SPOUT 42 ECO,"192,000",120,0.00,Mehesana,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2205199,Gujarat,Gujarat,24AAACN9377N1ZU,24AAACN9377N1ZU,LCV-17 Ft.,GJ27X8081
7300050971,17/08/2022,IN202222139,97300136,N. K. Proteins Pvt. Ltd.,Mehsana,97300136,N. K. Proteins Pvt. Ltd.,Mehesana,116310467,BERG SPOUT 42 ECCO<BROWN 0083*TIRUPATI*,1163201,BERG SPOUT 42 ECO,"64,000",40,0.00,Mehesana,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2205199,Gujarat,Gujarat,24AAACN9377N1ZU,24AAACN9377N1ZU,LCV-17 Ft.,GJ27X8081
7300050973,17/08/2022,IN202222140,1011887,Castrol India Limited,"Silvasa, Castrol",1011887,Castrol India Limited,Silvassa,134059117,SK40/24 PV6<IHS *CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"130,500",87,0.00,Silvassa,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2205200,DNH & Daman & Diu,DNH & Daman & Diu,26AAACC4481E1ZX,26AAACC4481E1ZX,Tempo-407,DN09N9786
7300050974,17/08/2022,IN202222141,9006631,Petronas Lubricants (India) Private,Patalganga,1015424,Petronas Lubricants (India) Private,"Chakala,Andher(E), Mumbai",134059024,SK 40/24 PV5 <*PETRON*IHS*PETRON BLK 61,1340590,SK 40/24 PV5 IHS,"150,000",100,"4,491.00","Chakala,Andher(E), Mumbai",IN,CPT,16997,S.R.DABHADE TRANSPORT,SR2807,Maharashtra,Maharashtra,27AADCP7818B1ZI,27AADCP7818B1ZI,LCV-17 Ft.,MH16AY0160
7300050974,17/08/2022,IN202222141,9006631,Petronas Lubricants (India) Private,Patalganga,1015424,Petronas Lubricants (India) Private,"Chakala,Andher(E), Mumbai",134053056,SK 40/24 PV5<*PETR IHS *PETRONAS* GOLD,1340590,SK 40/24 PV5 IHS,"30,000",40,898.00,"Chakala,Andher(E), Mumbai",IN,CPT,16997,S.R.DABHADE TRANSPORT,SR2807,Maharashtra,Maharashtra,27AADCP7818B1ZI,27AADCP7818B1ZI,LCV-17 Ft.,MH16AY0160
7300050974,17/08/2022,IN202222141,9006631,Petronas Lubricants (India) Private,Patalganga,1015424,Petronas Lubricants (India) Private,"Chakala,Andher(E), Mumbai",134051086,SK 40/24 PV5 <*PETRON*IHS*PETRON YELL273,1340590,SK 40/24 PV5 IHS,"70,500",60,"2,111.00","Chakala,Andher(E), Mumbai",IN,CPT,16997,S.R.DABHADE TRANSPORT,SR2807,Maharashtra,Maharashtra,27AADCP7818B1ZI,27AADCP7818B1ZI,LCV-17 Ft.,MH16AY0160
7300050976,17/08/2022,IN202222143,1016427,Varun Beverages,Mumbai,1016427,Varun Beverages,Mahul. Mumbai,170850308,DS SUS 28/16 7085 CSD3<BLUE138 PEPSI UNI,1708501,DS SUS 28/16 7085 SFB CSD3,"1,620,000",324,0.00,Mahul. Mumbai,IN,CIF,17587,N P TRANSPORT,NP0750,Maharashtra,Maharashtra,27AAACV2678L1ZU,27AAACV2678L1ZU,Cont.-20 Ft.,MH04HD9709
7300050976,17/08/2022,IN202222143,1016427,Varun Beverages,Mumbai,1016427,Varun Beverages,Mahul. Mumbai,170850313,DS SUS 28/16 7085 CSD3<RED *PEPSI STING*,1708502,DS SUS 28/16 7085 SFB 1 COL PR,"95,000",19,0.00,Mahul. Mumbai,IN,CIF,17587,N P TRANSPORT,NP0750,Maharashtra,Maharashtra,27AAACV2678L1ZU,27AAACV2678L1ZU,Cont.-20 Ft.,MH04HD9709
7300050977,17/08/2022,IN202222144,97300083,Hindustan Coca Cola Bev. Pvt. Ltd.,Sricity,97300083,Hindustan Coca Cola Bev. Pvt. Ltd.,Chittoor,170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"5,304,000",624,0.00,Chittoor,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2205201,ANDHRA PRADESH,ANDHRA PRADESH,37AAACH3005M1ZQ,37AAACH3005M1ZQ,Cont.-32 Ft.9,MH12LT2732
7300050978,17/08/2022,IN202222145,1011537,BHARAT PETROLEUM CORPORATION.LTD.,Mumbai,1011537,BHARAT PETROLEUM CORPORATION.LTD.,MUMBAI,134210352,TSV 40 PV LS <NAT/MAROON RED X5-0110,1342103,TSV 40-1 PV LONG SPOUT,"45,900",54,0.00,MUMBAI,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2806,Maharashtra,Maharashtra,27AAACB2902M1ZT,27AAACB2902M1ZT,Cont.-20 Ft.,MH14JL1498
7300050979,17/08/2022,IN202222146,1011537,BHARAT PETROLEUM CORPORATION.LTD.,Mumbai,1011537,BHARAT PETROLEUM CORPORATION.LTD.,MUMBAI,134051054,"SK 40/24 PV5 <IHS 37.5/2 BLACK 41 ""TRU4""",1340590,SK 40/24 PV5 IHS,"316,500",211,"18,990.00",MUMBAI,IN,CPT,16997,S.R.DABHADE TRANSPORT,SR2806,Maharashtra,Maharashtra,27AAACB2902M1ZT,27AAACB2902M1ZT,Cont.-20 Ft.,MH14JL1498
