Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300048017,23/02/2022,EX202110128,1004510,BERICAP MIDDLE EAST FZE.,DUBAI,1004510,BERICAP MIDDLE EAST FZE.,DUBAI,133066696,SK 38/23 SFB<*TOTAL 3STAR* BLK  NO LINER,1330665,SK 38/23 SFB IHS,"1,008,000",560,"98,374.50",DUBAI,AE,CFR,23801,Meridian Global Shipping & Logistic,202110128,Export,DUBAI,,,Export 40 ft,MH48AG6449
7300048017,23/02/2022,EX202110128,1004510,BERICAP MIDDLE EAST FZE.,DUBAI,1004510,BERICAP MIDDLE EAST FZE.,DUBAI,116430151,BERG SPOUT 42 STS <NAT / RED 0035,1164301,BS 42 STS,"214,400",134,"122,065.59",DUBAI,AE,CFR,23801,Meridian Global Shipping & Logistic,202110128,Export,DUBAI,,,Export 40 ft,MH48AG6449
7300048017,23/02/2022,EX202110128,1004510,BERICAP MIDDLE EAST FZE.,DUBAI,1004510,BERICAP MIDDLE EAST FZE.,DUBAI,116210265,P2 K <*TX PRG* NAT/ RED 0036,1162101,P2 K,"46,800",26,"12,942.91",DUBAI,AE,CFR,23801,Meridian Global Shipping & Logistic,202110128,Export,DUBAI,,,Export 40 ft,MH48AG6449
7300048018,23/02/2022,IN202124487,1009544,Global Acqua Pvt. Ltd.,Kolkata,1009544,Global Acqua Pvt. Ltd.,Howrah,172600547,HEX.29/11SFB3T 120K0.4V22<BLU727*KINLEY*,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"2,160,000",360,0.00,Howrah,IN,CIF,14046,Oms Logistics Private Limited,O52559,West Bengal,West Bengal,19AABCG1662J1ZJ,19AABCG1662J1ZJ,Cont.-20 Ft.,MH14GD8985
7300048019,23/02/2022,IN202124488,1011887,Castrol India Limited,"Silvasa, Castrol",1011887,Castrol India Limited,Silvassa,134059117,SK40/24 PV6<IHS *CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"150,000",100,0.00,Silvassa,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2172415,DNH & Daman & Diu,DNH & Daman & Diu,26AAACC4481E1ZX,26AAACC4481E1ZX,LCV-709,DN09L9936
7300048020,23/02/2022,IN202124489,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066818,SK 38/23 SFB<VALVO SILV RS.40 MCO 506952,1330665,SK 38/23 SFB IHS,"25,200",14,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP1315,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,PICK UP,MH14FT0657
7300048021,23/02/2022,IN202124490,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066596,SK 38/23 SFB <VALVO IHS BLUE *VALVOLINE,1330665,SK 38/23 SFB IHS,"41,400",23,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP1315,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,PICK UP,MH14FT0657
7300048021,23/02/2022,IN202124490,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066597,SK 38/23 SFB <VALVO IHS GREEN *VALVOLINE,1330665,SK 38/23 SFB IHS,"48,600",27,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP1315,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,PICK UP,MH14FT0657
7300048022,23/02/2022,IN202124491,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134051070,SK 40/24 PV5 <IHS VALVOLINE BLUE 938,1340590,SK 40/24 PV5 IHS,"15,000",10,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP1315,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,PICK UP,MH14FT0657
7300048027,23/02/2022,IN202124496,1006543,Akzo Nobel India Limited,Mohali,1006543,Akzo Nobel India Limited,Mohali,116211081,P2 K CL BLU/RED 21,1162110,P2 K CL,"36,000",20,"11,500.00",Mohali,IN,CPT,17241,TCI Express Limited,59765230,Punjab,Punjab,03AAACI6297A1ZX,03AAACI6297A1ZX,LCL,MH05K9983
7300048028,23/02/2022,IN202124497,1019666,UDYOG MANDIR,Jaipur,1019666,UDYOG MANDIR,"Bikaner, Rajasthan",116310179,BERG SPOUT 42 <RED 0036 UNI,1163101,"BERG SPOUT 42/4,1","9,600",6,0.00,"Bikaner, Rajasthan",IN,CIF,17241,TCI Express Limited,59765241,Rajasthan,Rajasthan,08AAAFU2980R1ZG,08AAAFU2980R1ZG,LCL,MH05K9983
7300048029,23/02/2022,IN202124498,1014681,Hindustan Coca-Cola Beverages Pvt L,Sanand,1014681,Hindustan Coca-Cola Beverages Pvt L,"Sanand, Ahmedabad",170401001,DS SUS 22/14 7040 SFB <BLU 7925*COCACOLA,1704001,DS SUS 22/14 7040 SFB,"5,304,000",624,0.00,"Sanand, Ahmedabad",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL39852,Gujarat,Gujarat,24AAACH3005M1ZX,24AAACH3005M1ZX,Cont.-32 Ft.,HR47C8990
7300048030,23/02/2022,IN202124499,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,Bidadi,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,"Bidadi, Hobli",172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,"Bidadi, Hobli",IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2172413,Karnataka,Karnataka,29AAACH3005M1ZN,29AAACH3005M1ZN,Cont.-20 Ft.,KA52A8403
7300048031,23/02/2022,IN202124500,9008183,AGRO PACK WH,Dahej,1018329,Adama India Private Limited,Bharuch,134620102,SK 40/23 SFB CUT <IHS ADAMA GREEN 1821,1346201,SK 40/23 SFB CUT IHS - ADAMA,"40,800",24,0.00,Bharuch,IN,CIF,17587,N P TRANSPORT,NP1320,Gujarat,Gujarat,24AABCM8797N1ZO,,Cont.-20 Ft.,MH14JL9558
7300048032,23/02/2022,IN202124501,9008183,AGRO PACK WH,Dahej,1018329,Adama India Private Limited,Bharuch,134620105,SK 40/23 SFB CUT <IHS ADAMA ORANGE 4208,1346201,SK 40/23 SFB CUT IHS - ADAMA,"469,200",276,0.00,Bharuch,IN,CIF,17587,N P TRANSPORT,NP1320,Gujarat,Gujarat,24AABCM8797N1ZO,,Cont.-20 Ft.,MH14JL9558
7300048033,23/02/2022,IN202124502,97300105,Kaleesuwari Refinery Pvt Ltd.,Chennai,97300105,Kaleesuwari Refinery Pvt Ltd.,Chennai,116310444,BERG SPOUT 42 ECCO< RED 0036*GOLD WINNER,1163201,BERG SPOUT 42 ECO,"72,000",45,0.00,Chennai,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL39853,Tamil Nadu,Tamil Nadu,33AAACK6087A1ZW,33AAACK6087A1ZW,Cont.-20 Ft.,KA05AK3617
7300048033,23/02/2022,IN202124502,97300105,Kaleesuwari Refinery Pvt Ltd.,Chennai,97300105,Kaleesuwari Refinery Pvt Ltd.,Chennai,116310445,BERG SPOUT 42 ECCO< ORANGE31*GOLD WINNER,1163201,BERG SPOUT 42 ECO,"49,600",31,0.00,Chennai,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL39853,Tamil Nadu,Tamil Nadu,33AAACK6087A1ZW,33AAACK6087A1ZW,Cont.-20 Ft.,KA05AK3617
7300048034,23/02/2022,IN202124503,97300105,Kaleesuwari Refinery Pvt Ltd.,Chennai,97300105,Kaleesuwari Refinery Pvt Ltd.,Chennai,133060811,SK 38/23 PV <IHS/CB/PET/PE LGGOLD,1330603,SK 38/23 PV IHS,"401,400",223,0.00,Chennai,IN,CIF,16512,TCI HI-WAYS PVT LTD,LL39853,Tamil Nadu,Tamil Nadu,33AAACK6087A1ZW,33AAACK6087A1ZW,Cont.-20 Ft.,KA05AK3617
7300048035,23/02/2022,IN202124504,97300089,Hindustan Coca Cola Bev. Pvt. Ltd.,wada,97300089,Hindustan Coca Cola Bev. Pvt. Ltd.,Wada,170850197,DS SUS 28/16 7085 SFB <BLU*COCACOLA EMB*,1708502,DS SUS 28/16 7085 SFB 1 COL PR,"1,800,000",360,0.00,Wada,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2367,Maharashtra,Maharashtra,27AAACH3005M1ZR,27AAACH3005M1ZR,Cont.-20 Ft.,MH48CB9944
7300048036,23/02/2022,IN202124505,1007565,Castrol India Limited,Patalganga,1007565,Castrol India Limited,Patalganga,134059102,SK40/24 PV6<IHS-RS.10/-*CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"300,000",200,0.00,Patalganga,IN,CIF,17587,N P TRANSPORT,NP1319,Maharashtra,Maharashtra,27AAACC4481E1ZV,27AAACC4481E1ZV,LCV-17 Ft.,MH14HU9558
7300048037,23/02/2022,IN202124506,97300199,Tide Water Oil Company (India) Ltd.,Navi Mumbai,97300199,Tide Water Oil Company (India) Ltd.,Navi Mumbai.,134050995,SK 40/24 PV2<ENEOS* IHS 37.5/2 BLACK4174,1340507,SK 40/24 PV2 IHS,"60,000",40,0.00,Navi Mumbai.,IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2368,Maharashtra,Maharashtra,27AABCT1122C1Z1,27AABCT1122C1Z1,PICK UP,MH14EM5580
