Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300049141,27/04/2022,IN202220428,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134059121,SK40/24 PV6<IHS RS 50 *CASTROL*RED CRUIS,1340591,SK 40/24 PV6 IHS CASTROL,"4,500",3,0.00,Kolkata,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2200889,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-20 Ft.,MH14HG1851
7300049141,27/04/2022,IN202220428,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134059118,SK40/24 PV6<IHS POWER1 RS20*CASTROL*RED,1340591,SK 40/24 PV6 IHS CASTROL,"45,000",30,0.00,Kolkata,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2200889,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-20 Ft.,MH14HG1851
7300049141,27/04/2022,IN202220428,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134059102,SK40/24 PV6<IHS-RS.10/-*CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"483,000",322,0.00,Kolkata,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2200889,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-20 Ft.,MH14HG1851
7300049141,27/04/2022,IN202220428,9006016,Castrol India Ltd,Kolkata,1014398,Castrol India Limited,Kolkata,134050975,SK 40/24 PV6<GTX ULTRA CASTROL37.5/2 BLK,1340591,SK 40/24 PV6 IHS CASTROL,"7,500",5,0.00,Kolkata,IN,CPT,14308,AbhiImpact Logistic Solutions P.Ltd,AB2200889,West Bengal,West Bengal,19AAACC4481E1ZS,19AAACC4481E1ZS,Cont.-20 Ft.,MH14HG1851
7300049143,27/04/2022,IN202220429,1011887,Castrol India Limited,"Silvasa, Castrol",1011887,Castrol India Limited,Silvassa,134050975,SK 40/24 PV6<GTX ULTRA CASTROL37.5/2 BLK,1340591,SK 40/24 PV6 IHS CASTROL,"19,500",13,0.00,Silvassa,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2200888,DNH & Daman & Diu,DNH & Daman & Diu,26AAACC4481E1ZX,26AAACC4481E1ZX,LCV-709,DN09S9161
7300049143,27/04/2022,IN202220429,1011887,Castrol India Limited,"Silvasa, Castrol",1011887,Castrol India Limited,Silvassa,134059102,SK40/24 PV6<IHS-RS.10/-*CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"43,500",29,0.00,Silvassa,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2200888,DNH & Daman & Diu,DNH & Daman & Diu,26AAACC4481E1ZX,26AAACC4481E1ZX,LCV-709,DN09S9161
7300049143,27/04/2022,IN202220429,1011887,Castrol India Limited,"Silvasa, Castrol",1011887,Castrol India Limited,Silvassa,134059110,"SK40/24 PV6<IHS *CASTROL*M GREEN PKT3,6",1340591,SK 40/24 PV6 IHS CASTROL,"6,000",4,0.00,Silvassa,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2200888,DNH & Daman & Diu,DNH & Daman & Diu,26AAACC4481E1ZX,26AAACC4481E1ZX,LCV-709,DN09S9161
7300049143,27/04/2022,IN202220429,1011887,Castrol India Limited,"Silvasa, Castrol",1011887,Castrol India Limited,Silvassa,134059117,SK40/24 PV6<IHS *CASTROL*RED 3984,1340591,SK 40/24 PV6 IHS CASTROL,"88,500",59,0.00,Silvassa,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2200888,DNH & Daman & Diu,DNH & Daman & Diu,26AAACC4481E1ZX,26AAACC4481E1ZX,LCV-709,DN09S9161
7300049143,27/04/2022,IN202220429,1011887,Castrol India Limited,"Silvasa, Castrol",1011887,Castrol India Limited,Silvassa,134059123,SK40/24 PV6<IHS POWER1 CRBMin *CASTR*RED,1340591,SK 40/24 PV6 IHS CASTROL,"25,500",17,0.00,Silvassa,IN,CIF,14308,AbhiImpact Logistic Solutions P.Ltd,AB2200888,DNH & Daman & Diu,DNH & Daman & Diu,26AAACC4481E1ZX,26AAACC4481E1ZX,LCV-709,DN09S9161
7300049144,27/04/2022,IN202220430,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066818,SK 38/23 SFB<VALVO SILV RS.40 MCO 506952,1330665,SK 38/23 SFB IHS,"66,600",37,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0212,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,PICK UP,MH14EM5580
