Billing Document,Billing Date,Reference,Ship-to party,Name of the ship-to party,Location of the ship-to party,Sold-to party,Sold-to party Name,Location of the sold-to party,Material,Description,Product hierarchy,Product Hierarchy Description,Billed Quantity,No of Boxes,Freight Aft .ST,City,Country Key,Incoterms,Vendor,Transporter Name,Lr. Number,State Ship-to party,State Sold-to party,GST number Sold to Party,GST number Ship to Party,Vehicle Name,Vehicle NO
7300049664,26/05/2022,IN202220919,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134051066,SK 40/24 PV5 <IHS VAL RS20AGBL VAL BLACK,1340590,SK 40/24 PV5 IHS,"15,925",11,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0348,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,PICK UP,MH12RN3808
7300049665,26/05/2022,IN202220920,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,134053212,"SK 40/24 PV5<* VALVOL* BLUE RS.40,50&60",1340590,SK 40/24 PV5 IHS,"3,905",3,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0348,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,PICK UP,MH12RN3808
7300049666,26/05/2022,IN202220921,1010986,Valvoline Cummins Private Limited,Ambernath,1010986,Valvoline Cummins Private Limited,Additional Ambernath,133066700,SK 38/23 SFB <BLACK 4174 *VALVOLINE,1330665,SK 38/23 SFB IHS,"46,800",26,0.00,Additional Ambernath,IN,CIF,17587,N P TRANSPORT,NP0348,Maharashtra,Maharashtra,27AAACW0287A1ZN,27AAACW0287A1ZN,PICK UP,MH12RN3808
7300049667,26/05/2022,IN202220922,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,Bidadi,1009692,Hindustan Coca Cola Bev. Pvt. Ltd.,"Bidadi, Hobli",172600553,HEX.29/11SFB3T 120K0.4V22<BLU*KINLEY OCT,1726210,HEXALITE 29/11 7266 SFB 3T  120KN,"1,320,000",360,0.00,"Bidadi, Hobli",IN,CIF,16512,TCI HI-WAYS PVT LTD,LL52269,Karnataka,Karnataka,29AAACH3005M1ZN,29AAACH3005M1ZN,Cont.-20 Ft.,KA52B1194
7300049668,26/05/2022,IN202220923,1016352,BUNGE INDIA PVT. LTD.,Rajpura ,1016352,BUNGE INDIA PVT. LTD.,RAJPURA,116310423,BERG SPOUT 42 ECCO< GREEN 0089 *BUNGE*,1163201,BERG SPOUT 42 ECO,"100,800",63,0.00,RAJPURA,IN,CIF,17241,TCI Express Limited,60688040,Punjab,Punjab,03AAACG7034K1ZT,03AAACG7034K1ZT,LCL,MH05K9983
7300049669,26/05/2022,IN202220924,1016772,DHANLAXMI EDIBLES PVT. LTD,Gandhidham,1016772,DHANLAXMI EDIBLES PVT. LTD,"AT. SHEMLA, GONDA",152220326,EV 21/20 MAG BROWN/BROWN 0083 *BUNGE*,1520201,EV 21/20  MAG (7740),"345,800",91,0.00,"AT. SHEMLA, GONDA",IN,CIF,97300171,V-Trans (India) Ltd.,20247041,Gujarat,Gujarat,24AAECD8014A1ZB,24AAECD8014A1ZB,LCL,MH14HG9279
7300049671,26/05/2022,IN202220926,1011280,DECCAN CANS & PRINTERS PVT.LTD.,Daman,1011280,DECCAN CANS & PRINTERS PVT.LTD.,DAMAN(U.T.),116210267,P2 K B1 <*TX PRG* BLU/ WHITE 1086,1162110,P2 K CL,"25,200",14,0.00,DAMAN(U.T.),IN,CIF,97300171,V-Trans (India) Ltd.,20247043,DNH & Daman & Diu,DNH & Daman & Diu,26AAACD1511C1ZJ,26AAACD1511C1ZJ,LCL,MH14HG9279
7300049671,26/05/2022,IN202220926,1011280,DECCAN CANS & PRINTERS PVT.LTD.,Daman,1011280,DECCAN CANS & PRINTERS PVT.LTD.,DAMAN(U.T.),116211081,P2 K CL BLU/RED 21,1162110,P2 K CL,"50,400",28,0.00,DAMAN(U.T.),IN,CIF,97300171,V-Trans (India) Ltd.,20247043,DNH & Daman & Diu,DNH & Daman & Diu,26AAACD1511C1ZJ,26AAACD1511C1ZJ,LCL,MH14HG9279
7300049672,26/05/2022,IN202220927,1006578,Balmer Lawrie & Co. Ltd.,Silvasa,1006578,Balmer Lawrie & Co. Ltd.,Silvasa,134210306,TSV 40 PV LS <NAT/BLK 1061(3985),1342103,TSV 40-1 PV LONG SPOUT,"10,200",12,0.00,Silvasa,IN,CIF,97300171,V-Trans (India) Ltd.,20247044,DNH & Daman & Diu,DNH & Daman & Diu,26AABCB0984E1ZX,26AABCB0984E1ZX,LCL,MH14HG9279
7300049673,26/05/2022,IN202220928,9006573,ExxonMobil Lubricants Pvt. Ltd.,Navi Mumbai,1015285,ExxonMobil Lubricants Pvt. Ltd.,"Sion East Mumbai, Mumbai",133066683,SK 38/23 SFB <QR CODED Exx Mobil BLU7587,1330665,SK 38/23 SFB IHS,"31,755",18,0.00,"Sion East Mumbai, Mumbai",IN,CIF,16997,S.R.DABHADE TRANSPORT,SR2563,Maharashtra,Maharashtra,27AABCE0207H1Z6,27AABCE0207H1Z6,LCV-17 Ft.,MH05AM0554
