Vehicle Name,Rate,Destination,UpdatedDate
Tempo-407,0,Dhayari (Pune),01/04/2022
LCV-709,0,Dhayari (Pune),01/04/2022
LCV-17 Ft.,0,Dhayari (Pune),01/04/2022
Cont.-32 Ft.,0,Dhayari (Pune),01/04/2022
Cont.-32 Ft.9,0,Dhayari (Pune),01/04/2022
LCL,0,Dholpur,01/04/2022
PICK UP,0,Dholpur,01/04/2022
Tempo-407,0,Dholpur,01/04/2022
LCV-709,0,Dholpur,01/04/2022
LCV-17 Ft.,0,Dholpur,01/04/2022
Truck-19 Ft.,0,Dholpur,01/04/2022
Cont.-19 Ft.,0,Dholpur,01/04/2022
Cont.-20 Ft.,0,Dholpur,01/04/2022
Cont.-32 Ft.,0,Dholpur,01/04/2022
Cont.-32 Ft.9,0,Dholpur,01/04/2022
LCL,0,Dhuri,01/04/2022
PICK UP,0,Dhuri,01/04/2022
Tempo-407,0,Dhuri,01/04/2022
LCV-709,0,Dhuri,01/04/2022
LCV-17 Ft.,0,Dhuri,01/04/2022
Truck-19 Ft.,0,Dhuri,01/04/2022
Cont.-19 Ft.,0,Dhuri,01/04/2022
Cont.-20 Ft.,0,Dhuri,01/04/2022
Cont.-32 Ft.,0,Dhuri,01/04/2022
Cont.-32 Ft.9,0,Dhuri,01/04/2022
LCL,0,Dist - Kurukshetra  Haryana,01/04/2022
PICK UP,0,Dist - Kurukshetra  Haryana,01/04/2022
Tempo-407,0,Dist - Kurukshetra  Haryana,01/04/2022
LCV-709,0,Dist - Kurukshetra  Haryana,01/04/2022
LCV-17 Ft.,0,Dist - Kurukshetra  Haryana,01/04/2022
Truck-19 Ft.,0,Dist - Kurukshetra  Haryana,01/04/2022
Cont.-19 Ft.,0,Dist - Kurukshetra  Haryana,01/04/2022
Cont.-20 Ft.,0,Dist - Kurukshetra  Haryana,01/04/2022
Cont.-32 Ft.,0,Dist - Kurukshetra  Haryana,01/04/2022
Cont.-32 Ft.9,0,Dist - Kurukshetra  Haryana,01/04/2022
LCL,0,DUBAI,01/04/2022
Export 20 ft,0,DUBAI,01/04/2022
Export 40 ft,0,DUBAI,01/04/2022
LCL,0,"Durban, South Africa",01/04/2022
Export 20 ft,0,"Durban, South Africa",01/04/2022
Export 40 ft,0,"Durban, South Africa",01/04/2022
LCL,0,East Godavari,01/04/2022
PICK UP,0,East Godavari,01/04/2022
Tempo-407,0,East Godavari,01/04/2022
LCV-709,0,East Godavari,01/04/2022
LCV-17 Ft.,0,East Godavari,01/04/2022
Truck-19 Ft.,0,East Godavari,01/04/2022
Cont.-19 Ft.,0,East Godavari,01/04/2022
Cont.-20 Ft.,0,East Godavari,01/04/2022
Cont.-32 Ft.,0,East Godavari,01/04/2022
Cont.-32 Ft.9,0,East Godavari,01/04/2022
LCL,0,"El Maadi, Cairo",01/04/2022
Export 20 ft,0,"El Maadi, Cairo",01/04/2022
Export 40 ft,0,"El Maadi, Cairo",01/04/2022
LCL,0,Ernakulam,01/04/2022
PICK UP,0,Ernakulam,01/04/2022
Tempo-407,0,Ernakulam,01/04/2022
LCV-709,0,Ernakulam,01/04/2022
LCV-17 Ft.,0,Ernakulam,01/04/2022
Truck-19 Ft.,0,Ernakulam,01/04/2022
Cont.-32 Ft.,0,Ernakulam,01/04/2022
Cont.-32 Ft.9,0,Ernakulam,01/04/2022
LCL,0,ERODE,01/04/2022
PICK UP,0,ERODE,01/04/2022
Tempo-407,0,ERODE,01/04/2022
LCV-709,0,ERODE,01/04/2022
LCV-17 Ft.,0,ERODE,01/04/2022
Truck-19 Ft.,0,ERODE,01/04/2022
Cont.-19 Ft.,0,ERODE,01/04/2022
Cont.-20 Ft.,0,ERODE,01/04/2022
Cont.-32 Ft.,0,ERODE,01/04/2022
Cont.-32 Ft.9,0,ERODE,01/04/2022
LCL,0,Faizabad,01/04/2022
PICK UP,0,Faizabad,01/04/2022
Tempo-407,0,Faizabad,01/04/2022
LCV-709,0,Faizabad,01/04/2022
LCV-17 Ft.,0,Faizabad,01/04/2022
Truck-19 Ft.,0,Faizabad,01/04/2022
Cont.-32 Ft.9,0,Faizabad,01/04/2022
LCL,0,Faridabad,01/04/2022
PICK UP,0,Faridabad,01/04/2022
Tempo-407,0,Faridabad,01/04/2022
LCV-709,0,Faridabad,01/04/2022
LCV-17 Ft.,0,Faridabad,01/04/2022
LCL,0,"FAZILKA,FEROZEPUR",01/04/2022
PICK UP,0,"FAZILKA,FEROZEPUR",01/04/2022
Tempo-407,0,"FAZILKA,FEROZEPUR",01/04/2022
LCV-709,0,"FAZILKA,FEROZEPUR",01/04/2022
LCV-17 Ft.,0,"FAZILKA,FEROZEPUR",01/04/2022
Truck-19 Ft.,0,"FAZILKA,FEROZEPUR",01/04/2022
Cont.-19 Ft.,0,"FAZILKA,FEROZEPUR",01/04/2022
Cont.-20 Ft.,0,"FAZILKA,FEROZEPUR",01/04/2022
Cont.-32 Ft.,0,"FAZILKA,FEROZEPUR",01/04/2022
Cont.-32 Ft.9,0,"FAZILKA,FEROZEPUR",01/04/2022
LCL,0,Fiji,01/04/2022
Export 20 ft,0,Fiji,01/04/2022
Export 40 ft,0,Fiji,01/04/2022
LCL,0,Gandhidham,01/04/2022
PICK UP,0,Gandhidham,01/04/2022
Tempo-407,0,Gandhidham,01/04/2022
LCV-709,0,Gandhidham,01/04/2022
Cont.-19 Ft.,0,Gandhidham,01/04/2022
Cont.-32 Ft.9,0,Gandhidham,01/04/2022
LCL,0,Gandhinagar,01/04/2022
PICK UP,0,Gandhinagar,01/04/2022
Tempo-407,0,Gandhinagar,01/04/2022
LCV-709,0,Gandhinagar,01/04/2022
Cont.-32 Ft.9,0,Gandhinagar,01/04/2022
LCL,0,Gangaikondam,01/04/2022
PICK UP,0,Gangaikondam,01/04/2022
Tempo-407,0,Gangaikondam,01/04/2022
LCV-709,0,Gangaikondam,01/04/2022
LCV-17 Ft.,0,Gangaikondam,01/04/2022
Truck-19 Ft.,0,Gangaikondam,01/04/2022
Cont.-19 Ft.,0,Gangaikondam,01/04/2022
Cont.-32 Ft.,0,Gangaikondam,01/04/2022
LCL,0,Gautambudh Nagar,01/04/2022
PICK UP,0,Gautambudh Nagar,01/04/2022
Tempo-407,0,Gautambudh Nagar,01/04/2022
LCV-709,0,Gautambudh Nagar,01/04/2022
LCV-17 Ft.,0,Gautambudh Nagar,01/04/2022
Truck-19 Ft.,0,Gautambudh Nagar,01/04/2022
Cont.-19 Ft.,0,Gautambudh Nagar,01/04/2022
Cont.-20 Ft.,0,Gautambudh Nagar,01/04/2022
Cont.-32 Ft.,0,Gautambudh Nagar,01/04/2022
Cont.-32 Ft.9,0,Gautambudh Nagar,01/04/2022
LCL,0,Gaziyabad,01/04/2022
PICK UP,0,Gaziyabad,01/04/2022
Tempo-407,0,Gaziyabad,01/04/2022
LCV-709,0,Gaziyabad,01/04/2022
LCV-17 Ft.,0,Gaziyabad,01/04/2022
Truck-19 Ft.,0,Gaziyabad,01/04/2022
Cont.-32 Ft.9,0,Gaziyabad,01/04/2022
LCL,0,"Gebze, Kocaeli",01/04/2022
Export 20 ft,0,"Gebze, Kocaeli",01/04/2022
Export 40 ft,0,"Gebze, Kocaeli",01/04/2022
LCL,0,Goa,01/04/2022
PICK UP,0,Goa,01/04/2022
Tempo-407,0,Goa,01/04/2022
LCV-709,0,Goa,01/04/2022
LCV-17 Ft.,0,Goa,01/04/2022
Truck-19 Ft.,0,Goa,01/04/2022
Cont.-19 Ft.,0,Goa,01/04/2022
Cont.-20 Ft.,0,Goa,01/04/2022
Cont.-32 Ft.,0,Goa,01/04/2022
Cont.-32 Ft.9,0,Goa,01/04/2022
LCL,0,Goblej,01/04/2022
PICK UP,0,Goblej,01/04/2022
Tempo-407,0,Goblej,01/04/2022
LCV-709,0,Goblej,01/04/2022
Cont.-32 Ft.9,0,Goblej,01/04/2022
LCL,0,Godhara,01/04/2022
PICK UP,0,Godhara,01/04/2022
Tempo-407,0,Godhara,01/04/2022
LCV-709,0,Godhara,01/04/2022
Cont.-32 Ft.9,0,Godhara,01/04/2022
LCL,0,Gondal ,01/04/2022
PICK UP,0,Gondal ,01/04/2022
Tempo-407,0,Gondal ,01/04/2022
LCV-709,0,Gondal ,01/04/2022
LCV-17 Ft.,0,Gondal ,01/04/2022
Truck-19 Ft.,0,Gondal ,01/04/2022
Cont.-19 Ft.,0,Gondal ,01/04/2022
Cont.-20 Ft.,0,Gondal ,01/04/2022
Cont.-32 Ft.,0,Gondal ,01/04/2022
Cont.-32 Ft.9,0,Gondal ,01/04/2022
LCL,0,"GUEDIAWAYE,  DAKAR",01/04/2022
Export 20 ft,0,"GUEDIAWAYE,  DAKAR",01/04/2022
Export 40 ft,0,"GUEDIAWAYE,  DAKAR",01/04/2022
LCL,0,Gulbarga,01/04/2022
PICK UP,0,Gulbarga,01/04/2022
Tempo-407,0,Gulbarga,01/04/2022
LCV-709,0,Gulbarga,01/04/2022
LCV-17 Ft.,0,Gulbarga,01/04/2022
Truck-19 Ft.,0,Gulbarga,01/04/2022
Cont.-19 Ft.,0,Gulbarga,01/04/2022
Cont.-20 Ft.,0,Gulbarga,01/04/2022
Cont.-32 Ft.,0,Gulbarga,01/04/2022
Cont.-32 Ft.9,0,Gulbarga,01/04/2022
LCL,0,Gummidipoondi,01/04/2022
PICK UP,0,Gummidipoondi,01/04/2022
Tempo-407,0,Gummidipoondi,01/04/2022
LCV-709,0,Gummidipoondi,01/04/2022
LCV-17 Ft.,0,Gummidipoondi,01/04/2022
Truck-19 Ft.,0,Gummidipoondi,01/04/2022
Cont.-19 Ft.,0,Gummidipoondi,01/04/2022
Cont.-20 Ft.,0,Gummidipoondi,01/04/2022
Cont.-32 Ft.,0,Gummidipoondi,01/04/2022
Cont.-32 Ft.9,0,Gummidipoondi,01/04/2022
LCL,0,Guntur,01/04/2022
PICK UP,0,Guntur,01/04/2022
Tempo-407,0,Guntur,01/04/2022
LCV-709,0,Guntur,01/04/2022
LCV-17 Ft.,0,Guntur,01/04/2022
Truck-19 Ft.,0,Guntur,01/04/2022
LCL,0,Gurgaon,01/04/2022
PICK UP,0,Gurgaon,01/04/2022
Tempo-407,0,Gurgaon,01/04/2022
LCV-709,0,Gurgaon,01/04/2022
LCV-17 Ft.,0,Gurgaon,01/04/2022
Truck-19 Ft.,0,Gurgaon,01/04/2022
Cont.-19 Ft.,0,Gurgaon,01/04/2022
Cont.-20 Ft.,0,Gurgaon,01/04/2022
Cont.-32 Ft.,0,Gurgaon,01/04/2022
Cont.-32 Ft.9,0,Gurgaon,01/04/2022
Cont.-19 Ft.,0,Guwahati,01/04/2022
LCL,0,Guwahati,01/04/2022
LCV-17 Ft.,0,Guwahati,01/04/2022
LCV-709,0,Guwahati,01/04/2022
PICK UP,0,Guwahati,01/04/2022
Tempo-407,0,Guwahati,01/04/2022
Truck-19 Ft.,0,Guwahati,01/04/2022
LCL,0,Ha Noi,01/04/2022
Export 20 ft,0,Ha Noi,01/04/2022
Export 40 ft,0,Ha Noi,01/04/2022
LCL,0,Hapur,01/04/2022
PICK UP,0,Hapur,01/04/2022
Tempo-407,0,Hapur,01/04/2022
LCV-709,0,Hapur,01/04/2022
LCV-17 Ft.,0,Hapur,01/04/2022
Truck-19 Ft.,0,Hapur,01/04/2022
Cont.-32 Ft.,0,Hapur,01/04/2022
Cont.-32 Ft.9,0,Hapur,01/04/2022
LCL,0,Haridwar,01/04/2022
PICK UP,0,Haridwar,01/04/2022
Tempo-407,0,Haridwar,01/04/2022
LCV-709,0,Haridwar,01/04/2022
LCV-17 Ft.,0,Haridwar,01/04/2022
Truck-19 Ft.,0,Haridwar,01/04/2022
Cont.-19 Ft.,0,Haridwar,01/04/2022
Cont.-32 Ft.,0,Haridwar,01/04/2022
Cont.-32 Ft.9,0,Haridwar,01/04/2022
LCL,0,Haryana,01/04/2022
PICK UP,0,Haryana,01/04/2022
Tempo-407,0,Haryana,01/04/2022
LCV-709,0,Haryana,01/04/2022
LCV-17 Ft.,0,Haryana,01/04/2022
Truck-19 Ft.,0,Haryana,01/04/2022
Cont.-19 Ft.,0,Haryana,01/04/2022
Cont.-20 Ft.,0,Haryana,01/04/2022
Cont.-32 Ft.,0,Haryana,01/04/2022
Cont.-32 Ft.9,0,Haryana,01/04/2022
LCL,0,Hathras,01/04/2022
PICK UP,0,Hathras,01/04/2022
Tempo-407,0,Hathras,01/04/2022
LCV-709,0,Hathras,01/04/2022
LCV-17 Ft.,0,Hathras,01/04/2022
Truck-19 Ft.,0,Hathras,01/04/2022
Cont.-32 Ft.,0,Hathras,01/04/2022
Cont.-32 Ft.9,0,Hathras,01/04/2022
LCL,0,Himjal,01/04/2022
PICK UP,0,Himjal,01/04/2022
Tempo-407,0,Himjal,01/04/2022
LCV-709,0,Himjal,01/04/2022
LCV-17 Ft.,0,Himjal,01/04/2022
Truck-19 Ft.,0,Himjal,01/04/2022
Cont.-19 Ft.,0,Himjal,01/04/2022
Cont.-20 Ft.,0,Himjal,01/04/2022
Cont.-32 Ft.,0,Himjal,01/04/2022
Cont.-32 Ft.9,0,Himjal,01/04/2022
LCL,0,Himmatnagar,01/04/2022
PICK UP,0,Himmatnagar,01/04/2022
Tempo-407,0,Himmatnagar,01/04/2022
LCV-709,0,Himmatnagar,01/04/2022
LCV-17 Ft.,0,Himmatnagar,01/04/2022
Truck-19 Ft.,0,Himmatnagar,01/04/2022
Cont.-32 Ft.,0,Himmatnagar,01/04/2022
Cont.-32 Ft.9,0,Himmatnagar,01/04/2022
LCL,0,Hiriyur,01/04/2022
PICK UP,0,Hiriyur,01/04/2022
Tempo-407,0,Hiriyur,01/04/2022
LCV-709,0,Hiriyur,01/04/2022
LCV-17 Ft.,0,Hiriyur,01/04/2022
Truck-19 Ft.,0,Hiriyur,01/04/2022
Cont.-19 Ft.,0,Hiriyur,01/04/2022
Cont.-20 Ft.,0,Hiriyur,01/04/2022
Cont.-32 Ft.,0,Hiriyur,01/04/2022
Cont.-32 Ft.9,0,Hiriyur,01/04/2022
LCL,0,Hisar,01/04/2022
PICK UP,0,Hisar,01/04/2022
Tempo-407,0,Hisar,01/04/2022
LCV-709,0,Hisar,01/04/2022
LCV-17 Ft.,0,Hisar,01/04/2022
Truck-19 Ft.,0,Hisar,01/04/2022
Cont.-32 Ft.,0,Hisar,01/04/2022
Cont.-32 Ft.9,0,Hisar,01/04/2022
LCL,0,Ho Chi Minh City,01/04/2022
Export 20 ft,0,Ho Chi Minh City,01/04/2022
Export 40 ft,0,Ho Chi Minh City,01/04/2022
LCL,0,Hoshiarpur,01/04/2022
PICK UP,0,Hoshiarpur,01/04/2022
Tempo-407,0,Hoshiarpur,01/04/2022
LCV-709,0,Hoshiarpur,01/04/2022
LCV-17 Ft.,0,Hoshiarpur,01/04/2022
Truck-19 Ft.,0,Hoshiarpur,01/04/2022
LCL,0,Hosur,01/04/2022
PICK UP,0,Hosur,01/04/2022
Tempo-407,0,Hosur,01/04/2022
LCV-709,0,Hosur,01/04/2022
LCV-17 Ft.,0,Hosur,01/04/2022
Truck-19 Ft.,0,Hosur,01/04/2022
Cont.-19 Ft.,0,Hosur,01/04/2022
Cont.-20 Ft.,0,Hosur,01/04/2022
Cont.-32 Ft.,0,Hosur,01/04/2022
Cont.-32 Ft.9,0,Hosur,01/04/2022
LCL,0,Hubli,01/04/2022
PICK UP,0,Hubli,01/04/2022
Tempo-407,0,Hubli,01/04/2022
LCV-709,0,Hubli,01/04/2022
LCV-17 Ft.,0,Hubli,01/04/2022
Truck-19 Ft.,0,Hubli,01/04/2022
Cont.-19 Ft.,0,Hubli,01/04/2022
Cont.-20 Ft.,0,Hubli,01/04/2022
Cont.-32 Ft.,0,Hubli,01/04/2022
Cont.-32 Ft.9,0,Hubli,01/04/2022
LCL,0,HUNGARY,01/04/2022
Export 20 ft,0,HUNGARY,01/04/2022
Export 40 ft,0,HUNGARY,01/04/2022
LCL,0,Hyderabad,01/04/2022
PICK UP,0,Hyderabad,01/04/2022
Tempo-407,0,Hyderabad,01/04/2022
LCV-709,0,Hyderabad,01/04/2022
LCV-17 Ft.,0,Hyderabad,01/04/2022
Truck-19 Ft.,0,Hyderabad,01/04/2022
LCL,0,Indonesia,01/04/2022
Export 20 ft,0,Indonesia,01/04/2022
Export 40 ft,0,Indonesia,01/04/2022
LCL,0,Indore,01/04/2022
PICK UP,0,Indore,01/04/2022
Tempo-407,0,Indore,01/04/2022
LCV-709,0,Indore,01/04/2022
LCV-17 Ft.,0,Indore,01/04/2022
Truck-19 Ft.,0,Indore,01/04/2022
Cont.-19 Ft.,0,Indore,01/04/2022
Cont.-20 Ft.,0,Indore,01/04/2022
Cont.-32 Ft.,0,Indore,01/04/2022
Cont.-32 Ft.9,0,Indore,01/04/2022
LCL,0,Iran,01/04/2022
Export 20 ft,0,Iran,01/04/2022
Export 40 ft,0,Iran,01/04/2022
LCL,0,Iraq,01/04/2022
Export 20 ft,0,Iraq,01/04/2022
Export 40 ft,0,Iraq,01/04/2022
LCL,0,ITALY,01/04/2022
Export 20 ft,0,ITALY,01/04/2022
Export 40 ft,0,ITALY,01/04/2022
LCL,0,Jabalpur,01/04/2022
PICK UP,0,Jabalpur,01/04/2022
Tempo-407,0,Jabalpur,01/04/2022
LCV-709,0,Jabalpur,01/04/2022
LCV-17 Ft.,0,Jabalpur,01/04/2022
Truck-19 Ft.,0,Jabalpur,01/04/2022
Cont.-19 Ft.,0,Jabalpur,01/04/2022
Cont.-20 Ft.,0,Jabalpur,01/04/2022
Cont.-32 Ft.,0,Jabalpur,01/04/2022
Cont.-32 Ft.9,0,Jabalpur,01/04/2022
LCL,0,"Jagatpur , Cuttack",01/04/2022
PICK UP,0,"Jagatpur , Cuttack",01/04/2022
Tempo-407,0,"Jagatpur , Cuttack",01/04/2022
LCV-709,0,"Jagatpur , Cuttack",01/04/2022
LCV-17 Ft.,0,"Jagatpur , Cuttack",01/04/2022
Truck-19 Ft.,0,"Jagatpur , Cuttack",01/04/2022
Cont.-19 Ft.,0,"Jagatpur , Cuttack",01/04/2022
Cont.-20 Ft.,0,"Jagatpur , Cuttack",01/04/2022
Cont.-32 Ft.,0,"Jagatpur , Cuttack",01/04/2022
Cont.-32 Ft.9,0,"Jagatpur , Cuttack",01/04/2022
LCL,0,Jaipur,01/04/2022
PICK UP,0,Jaipur,01/04/2022
Tempo-407,0,Jaipur,01/04/2022
LCV-709,0,Jaipur,01/04/2022
LCV-17 Ft.,0,Jaipur,01/04/2022
Truck-19 Ft.,0,Jaipur,01/04/2022
Cont.-32 Ft.,0,Jaipur,01/04/2022
Cont.-32 Ft.9,0,Jaipur,01/04/2022
LCL,0,JAKARTA,01/04/2022
Export 20 ft,0,JAKARTA,01/04/2022
Export 40 ft,0,JAKARTA,01/04/2022
LCL,0,Jalandhar,01/04/2022
PICK UP,0,Jalandhar,01/04/2022
Tempo-407,0,Jalandhar,01/04/2022
LCV-709,0,Jalandhar,01/04/2022
LCV-17 Ft.,0,Jalandhar,01/04/2022
Truck-19 Ft.,0,Jalandhar,01/04/2022
Cont.-32 Ft.9,0,Jalandhar,01/04/2022
LCL,0,Jalgaon,01/04/2022
PICK UP,0,Jalgaon,01/04/2022
Tempo-407,0,Jalgaon,01/04/2022
LCV-709,0,Jalgaon,01/04/2022
LCV-17 Ft.,0,Jalgaon,01/04/2022
Truck-19 Ft.,0,Jalgaon,01/04/2022
Cont.-19 Ft.,0,Jalgaon,01/04/2022
Cont.-20 Ft.,0,Jalgaon,01/04/2022
Cont.-32 Ft.,0,Jalgaon,01/04/2022
Cont.-32 Ft.9,0,Jalgaon,01/04/2022
LCL,0,JALNA,01/04/2022
PICK UP,0,JALNA,01/04/2022
Tempo-407,0,JALNA,01/04/2022
LCV-709,0,JALNA,01/04/2022
LCV-17 Ft.,0,JALNA,01/04/2022
Truck-19 Ft.,0,JALNA,01/04/2022
Cont.-19 Ft.,0,JALNA,01/04/2022
Cont.-20 Ft.,0,JALNA,01/04/2022
Cont.-32 Ft.,0,JALNA,01/04/2022
Cont.-32 Ft.9,0,JALNA,01/04/2022
LCL,0,Jammu,01/04/2022
PICK UP,0,Jammu,01/04/2022
Tempo-407,0,Jammu,01/04/2022
LCV-709,0,Jammu,01/04/2022
LCV-17 Ft.,0,Jammu,01/04/2022
Truck-19 Ft.,0,Jammu,01/04/2022
LCL,0,Jaysingpur,01/04/2022
PICK UP,0,Jaysingpur,01/04/2022
Tempo-407,0,Jaysingpur,01/04/2022
LCV-709,0,Jaysingpur,01/04/2022
LCV-17 Ft.,0,Jaysingpur,01/04/2022
Truck-19 Ft.,0,Jaysingpur,01/04/2022
Cont.-19 Ft.,0,Jaysingpur,01/04/2022
Cont.-20 Ft.,0,Jaysingpur,01/04/2022
Cont.-32 Ft.,0,Jaysingpur,01/04/2022
Cont.-32 Ft.9,0,Jaysingpur,01/04/2022
LCL,0,JEDDAH,01/04/2022
Export 20 ft,0,JEDDAH,01/04/2022
Export 40 ft,0,JEDDAH,01/04/2022
LCL,0,Jhansi,01/04/2022
PICK UP,0,Jhansi,01/04/2022
Tempo-407,0,Jhansi,01/04/2022
LCV-709,0,Jhansi,01/04/2022
LCV-17 Ft.,0,Jhansi,01/04/2022
Truck-19 Ft.,0,Jhansi,01/04/2022
Cont.-32 Ft.,0,Jhansi,01/04/2022
Cont.-32 Ft.9,0,Jhansi,01/04/2022
LCL,0,"Jharmajr, Baddi",01/04/2022
PICK UP,0,"Jharmajr, Baddi",01/04/2022
Tempo-407,0,"Jharmajr, Baddi",01/04/2022
LCV-709,0,"Jharmajr, Baddi",01/04/2022
LCV-17 Ft.,0,"Jharmajr, Baddi",01/04/2022
Truck-19 Ft.,0,"Jharmajr, Baddi",01/04/2022
Cont.-19 Ft.,0,"Jharmajr, Baddi",01/04/2022
Cont.-20 Ft.,0,"Jharmajr, Baddi",01/04/2022
Cont.-32 Ft.,0,"Jharmajr, Baddi",01/04/2022
Cont.-32 Ft.9,0,"Jharmajr, Baddi",01/04/2022
LCL,0,Jind,01/04/2022
PICK UP,0,Jind,01/04/2022
Tempo-407,0,Jind,01/04/2022
LCV-709,0,Jind,01/04/2022
LCV-17 Ft.,0,Jind,01/04/2022
Truck-19 Ft.,0,Jind,01/04/2022
Cont.-19 Ft.,0,Jind,01/04/2022
Cont.-20 Ft.,0,Jind,01/04/2022
Cont.-32 Ft.,0,Jind,01/04/2022
Cont.-32 Ft.9,0,Jind,01/04/2022
LCL,0,Jodhpur,01/04/2022
PICK UP,0,Jodhpur,01/04/2022
Tempo-407,0,Jodhpur,01/04/2022
LCV-709,0,Jodhpur,01/04/2022
LCV-17 Ft.,0,Jodhpur,01/04/2022
Truck-19 Ft.,0,Jodhpur,01/04/2022
Cont.-19 Ft.,0,Jodhpur,01/04/2022
Cont.-20 Ft.,0,Jodhpur,01/04/2022
Cont.-32 Ft.,0,Jodhpur,01/04/2022
Cont.-32 Ft.9,0,Jodhpur,01/04/2022
LCL,0,"JP Nagar, Reva, M.P.",01/04/2022
PICK UP,0,"JP Nagar, Reva, M.P.",01/04/2022
Tempo-407,0,"JP Nagar, Reva, M.P.",01/04/2022
LCV-709,0,"JP Nagar, Reva, M.P.",01/04/2022
LCV-17 Ft.,0,"JP Nagar, Reva, M.P.",01/04/2022
Truck-19 Ft.,0,"JP Nagar, Reva, M.P.",01/04/2022
Cont.-19 Ft.,0,"JP Nagar, Reva, M.P.",01/04/2022
Cont.-20 Ft.,0,"JP Nagar, Reva, M.P.",01/04/2022
Cont.-32 Ft.,0,"JP Nagar, Reva, M.P.",01/04/2022
Cont.-32 Ft.9,0,"JP Nagar, Reva, M.P.",01/04/2022
LCL,0,Junction. PERUNDURAI,01/04/2022
PICK UP,0,Junction. PERUNDURAI,01/04/2022
Tempo-407,0,Junction. PERUNDURAI,01/04/2022
LCV-709,0,Junction. PERUNDURAI,01/04/2022
LCV-17 Ft.,0,Junction. PERUNDURAI,01/04/2022
Truck-19 Ft.,0,Junction. PERUNDURAI,01/04/2022
Cont.-19 Ft.,0,Junction. PERUNDURAI,01/04/2022
Cont.-20 Ft.,0,Junction. PERUNDURAI,01/04/2022
Cont.-32 Ft.,0,Junction. PERUNDURAI,01/04/2022
Cont.-32 Ft.9,0,Junction. PERUNDURAI,01/04/2022
LCL,0,Junnagadh,01/04/2022
PICK UP,0,Junnagadh,01/04/2022
Tempo-407,0,Junnagadh,01/04/2022
LCV-709,0,Junnagadh,01/04/2022
LCV-17 Ft.,0,Junnagadh,01/04/2022
Truck-19 Ft.,0,Junnagadh,01/04/2022
Cont.-19 Ft.,0,Junnagadh,01/04/2022
Cont.-20 Ft.,0,Junnagadh,01/04/2022
Cont.-32 Ft.,0,Junnagadh,01/04/2022
Cont.-32 Ft.9,0,Junnagadh,01/04/2022
LCL,0,Kabul,01/04/2022
Export 20 ft,0,Kabul,01/04/2022
Export 40 ft,0,Kabul,01/04/2022
LCL,0,Kadapa,01/04/2022
PICK UP,0,Kadapa,01/04/2022
Tempo-407,0,Kadapa,01/04/2022
LCV-709,0,Kadapa,01/04/2022
LCV-17 Ft.,0,Kadapa,01/04/2022
Truck-19 Ft.,0,Kadapa,01/04/2022
Cont.-19 Ft.,0,Kadapa,01/04/2022
Cont.-20 Ft.,0,Kadapa,01/04/2022
Cont.-32 Ft.,0,Kadapa,01/04/2022
Cont.-32 Ft.9,0,Kadapa,01/04/2022
LCL,0,Kaddodra,01/04/2022
PICK UP,0,Kaddodra,01/04/2022
Tempo-407,0,Kaddodra,01/04/2022
LCV-709,0,Kaddodra,01/04/2022
LCV-17 Ft.,0,Kaddodra,01/04/2022
Truck-19 Ft.,0,Kaddodra,01/04/2022
Cont.-19 Ft.,0,Kaddodra,01/04/2022
Cont.-20 Ft.,0,Kaddodra,01/04/2022
Cont.-32 Ft.,0,Kaddodra,01/04/2022
Cont.-32 Ft.9,0,Kaddodra,01/04/2022
LCL,0,Kakinada,01/04/2022
PICK UP,0,Kakinada,01/04/2022
Tempo-407,0,Kakinada,01/04/2022
LCV-709,0,Kakinada,01/04/2022
LCV-17 Ft.,0,Kakinada,01/04/2022
Truck-19 Ft.,0,Kakinada,01/04/2022
Cont.-32 Ft.,0,Kakinada,01/04/2022
Cont.-32 Ft.9,0,Kakinada,01/04/2022
LCL,0,Kalamboli,01/04/2022
Cont.-32 Ft.,0,Kalamboli,01/04/2022
Cont.-32 Ft.9,0,Kalamboli,01/04/2022
LCL,0,Kampala,01/04/2022
Export 20 ft,0,Kampala,01/04/2022
Export 40 ft,0,Kampala,01/04/2022
LCL,0,Kamrup,01/04/2022
PICK UP,0,Kamrup,01/04/2022
Tempo-407,0,Kamrup,01/04/2022
LCV-709,0,Kamrup,01/04/2022
LCV-17 Ft.,0,Kamrup,01/04/2022
Truck-19 Ft.,0,Kamrup,01/04/2022
Cont.-19 Ft.,0,Kamrup,01/04/2022
Cont.-20 Ft.,0,Kamrup,01/04/2022
Cont.-32 Ft.,0,Kamrup,01/04/2022
Cont.-32 Ft.9,0,Kamrup,01/04/2022
LCL,0,Kanchipuram,01/04/2022
PICK UP,0,Kanchipuram,01/04/2022
Tempo-407,0,Kanchipuram,01/04/2022
LCV-709,0,Kanchipuram,01/04/2022
LCV-17 Ft.,0,Kanchipuram,01/04/2022
Truck-19 Ft.,0,Kanchipuram,01/04/2022
Cont.-32 Ft.,0,Kanchipuram,01/04/2022
Cont.-32 Ft.9,0,Kanchipuram,01/04/2022
LCL,0,Kandla - 06,01/04/2022
PICK UP,0,Kandla - 06,01/04/2022
Tempo-407,0,Kandla - 06,01/04/2022
LCV-709,0,Kandla - 06,01/04/2022
LCV-17 Ft.,0,Kandla - 06,01/04/2022
Truck-19 Ft.,0,Kandla - 06,01/04/2022
Cont.-19 Ft.,0,Kandla - 06,01/04/2022
